Id,Source,Translation,Comment
JWK-FM-Gameplay-Battles-7588c7d1-Eachbattleconsis,Each battle consists of two phases:,Кожна битва складається з двох фаз:,
JWK-FM-Gameplay-Battles-8610b72c-Dependingonthety,"Depending on the type of the location being contested, you can receive support from independent resistance fighters (AI). Refer to the specific location description for details on requirements.","Залежно від типу місця, за яке ведеться боротьба, ви можете отримати підтримку від незалежних бійців опору (AI). Детальнішу інформацію про вимоги дивіться в описі конкретного місця.",
JWK-FM-Gameplay-Battles-8ef1665c-Friendlyforces,Friendly forces,Дружні сили,
JWK-FM-Gameplay-Battles-96dcdbd5-DeploymentphaseT,"- <b>Deployment phase</b> - The enemy is still deploying onto the battlefield. The progress bar is yellow and represents how much of their forces are already fielded. Once the bar completes, the battle will transition into domination phase.<br/>- <b>Domination phase</b> - The sides fight for control. The progress bar is green and represents resistance control over the location. Control will increase every few moments if there are more <b>freedom fighters</b> in the <b>contested area</b> than enemies in the near vicinity.","- <b>Фаза розгортання</b> - Противник ще розгортається на полі бою. Індикатор прогресу жовтого кольору і показує, яка частина їхніх сил уже виведена на поле. Щойно індикатор заповниться, битва перейде у фазу домінування.<br/>- <b>Фаза домінування</b> - Сторони борються за контроль. Індикатор прогресу зеленого кольору і показує контроль руху опору над локацією. Контроль збільшуватиметься кожні кілька миттєвостей, якщо в <b>оскаржуваній зоні</b> більше <b>борців за свободу</b>, ніж ворогів у безпосередній близькості.",
JWK-FM-Gameplay-Battles-Title,Battles,Битви,
JWK-FM-Gameplay-Battles-a09683c9-Iftherearenofree,"If there are no <b>freedom fighters</b> in the contested area, the resistance will begin to rapidly lose control. In this case, the progress bar will turn red. Once the bar fills, the battle will be lost.","Якщо в спірній зоні немає <b>борців за свободу</b>, опір почне швидко втрачати контроль. У цьому випадку панель прогресу стане червоною. Коли панель заповниться, битву буде завершено.",
JWK-FM-Gameplay-Battles-f4366c3f-Difficulty,Difficulty,Складність,
JWK-FM-Gameplay-Battles-fd8642f4-Onceabattlebegin,"Once a battle begins, everyone will see a notification. A progress bar will appear at the top of the screen, accompanied by the location name. The battle location will also be marked on the map, denoting the <b>contested area</b> by a stripe pattern.","Після початку битви всі побачать сповіщення. У верхній частині екрана з'явиться панель прогресу разом із назвою локації. Місце битви також буде позначено на карті, а <b>спірна територія</b> буде показана смугастим візерунком.",
JWK-FM-Gameplay-Beingwanted-043c45de-Civilianshopswil,- Civilian shops will not serve you<br/>- Resistance representatives may not want to talk to you<br/>- Public transport becomes unavailable<br/>- Resting becomes unavailable<br/>- ...and more.,- Цивільні магазини не будуть вас обслуговувати<br/>- Представники опору можуть не захотіти з вами розмовляти<br/>- Громадський транспорт стає недоступним<br>- Відпочинок стає недоступним<br>- ...і багато іншого.,
JWK-FM-Gameplay-Beingwanted-1a7649c6-Heat,Heat,Поводок,
JWK-FM-Gameplay-Beingwanted-69f36db4-Variousactivitie,"Various activities may cause your character to become <b>wanted</b>. This means your character is actively hunted by enemy forces and will be shot on sight, even if you appear as a civilian. Being wanted also has many negative side effects, such as:","Різні дії можуть призвести до того, що ваш персонаж стане <b>розшукуваним</b>. Це означає, що ваш персонаж активно переслідується силами противника і буде застрелений на місці, навіть якщо ви маєте вигляд цивільної особи. Статус розшукуваного також має багато негативних побічних ефектів, таких як:",
JWK-FM-Gameplay-Beingwanted-Title,Being wanted,Розшук,
JWK-FM-Gameplay-Beingwanted-a2d6f8f2-Vehicleswillrece,"Vehicles will receive heat if any of their occupants are wanted or appear as combatants. Likewise, civilian occupants will become wanted if they are spotted in a wanted vehicle.","Транспортні засоби будуть піддаватися обстрілу, якщо хтось із їхніх пасажирів перебуває в розшуку або виглядає як бойовик. Аналогічно, цивільні пасажири будуть оголошені в розшук, якщо їх помітять у транспортному засобі, що перебуває в розшуку.",
JWK-FM-Gameplay-Beingwanted-a42af875-Independentlyfro,"Independently from your personal heat level, vehicles can be wanted too. Vehicle heat typically lasts much longer, and sometimes may force you to ditch a wanted vehicle to avoid troubles.","Незалежно від вашого особистого рівня розшуку, автомобілі також можуть бути розшукуваними. Розшук автомобілів зазвичай триває набагато довше, і іноді може змусити вас покинути розшукуваний автомобіль, щоб уникнути неприємностей.",
JWK-FM-Gameplay-Beingwanted-ab6a7942-Vehicleheat,Vehicle heat,Тепло автомобіля,
JWK-FM-Gameplay-Beingwanted-c33e2264-Heatlevelisameas,"<b>Heat level</b> is a measure of how much your character is wanted by the enemy. Once it drops to 0, you will no longer be wanted. Heat decreases over time as long as you stay out of sight of enemy troops. Your current heat level is represented by the fill level of the wanted status icon in the HUD. The time required to fully lose maximum heat depends on your difficulty settings.","<b>Рівень розшуку</b> - це міра того, наскільки ваш персонаж розшукується ворогом. Як тільки він впаде до 0, вас більше не шукатимуть. Рівень розшуку знижується з часом, поки ви залишаєтеся поза зором ворожих військ. Ваш поточний рівень розшуку показується рівнем заповнення іконки розшуку в HUD. Час, необхідний для повної втрати максимального рівня розшуку, залежить від налаштувань складності.",
JWK-FM-Gameplay-Beingwanted-e744d667-Ifyourcharacterd,"If your character dies, the heat level and wanted state does not transfer to your new character.","Якщо ваш персонаж гине, рівень розшуку та стан розшуку не передаються новому персонажу.",
JWK-FM-Gameplay-Characterstatus-4a10a90c-Visibleifyourcha,"Visible if your character is considered a <b>combatant</b>. This is caused by carrying weapons, using military vehicles, and wearing military attire - or wearing no attire at all.","Видимий, якщо ваш персонаж вважається <b>комбатантом</b>. Серед причин - носіння зброї, використання військової техніки та носіння військового одягу. Або відсутність одягу взагалі.",
JWK-FM-Gameplay-Characterstatus-6191884d-Visibleifyourcha,Visible if your character is within an <b>illegal area</b>.,Видимий якщо ваш персонаж знаходиться в <b>забороненій зоні</b>.,
JWK-FM-Gameplay-Characterstatus-8173edf0-Visiblewhenyourc,"Visible when your character is within enemy sight. Pulling out weapons, acting suspiciously, or committing crimes is not the best idea.","Видимий, коли ваш персонаж перебуває в полі зору ворога. Зброя в руках, підозріла поведінка або скоєння злочинів - не найкраща ідея.",
JWK-FM-Gameplay-Characterstatus-90edef57-Visibleifyourcha,"Visible if your character is <b>wanted</b>. Its fill level represents how much <b>heat</b> your character has, which reduces over time as you remain hidden.","Видимий, якщо ваш персонаж у <b>розшуку</b>. Рівень заповнення показує, наскільки ваш персонаж <b>розшукується</b>, і цей рівень з часом знижується, поки ви залишаєтеся непоміченим.",
JWK-FM-Gameplay-Characterstatus-990f1590-Visibleifyourcha,"Visible if your character is <b>undercover</b>, which means it's impersonating an enemy soldier.","Видимий, якщо ваш персонаж діє <b>під прикриттям</b>, що означає видавання себе за ворожого солдата.",
JWK-FM-Gameplay-Characterstatus-Title,Character status,Статус персонажа,
JWK-FM-Gameplay-Characterstatus-b6527c5a-Visibleifyourcha,"Visible if your character has been detected as a threat and is within enemy sight. If you are at a distance, concealed, or in the dark, it will take longer for the enemies to recognize you. When this happens, the icon will gradually fill up, giving you a brief chance to hide.","Видимий, якщо ваш персонаж був виявлений як загроза і перебуває в полі зору ворога. Якщо ви на відстані, приховані або в темряві, ворогам знадобиться більше часу, щоб вас розпізнати. Коли це станеться, іконка заповнюватиметься поступово, даючи вам можливість сховатися.",
JWK-FM-Gameplay-Characterstatus-cbab7f7a-Icons,Icons,Іконки,
JWK-FM-Gameplay-Characterstatus-e3b5523c-Characterstatusi,"<b>Character status</b> is indicated by various icons shown on the HUD in the upper-right corner of the screen. Depending on your <b>difficulty settings</b>, some of the indicators listed below may not be displayed in your game.","<b>Статус персонажа</b> позначається різними іконками, показаними в HUD у правому верхньому куті екрана. Залежно від ваших <b>налаштувань складності</b>, деякі з індикаторів, перелічених нижче, можуть не відображатися.",
JWK-FM-Gameplay-Characterstatus-e481642a-Visibleifyourveh,"Visible if your vehicle is <b>wanted</b>. Its fill level represents how much <b>heat</b> your vehicle has, which reduces over time as the vehicle stays out of sight.","Видно, якщо ваш транспортний засіб <b>розшукується</b>. Рівень заповнення показує, скільки <b>тепла</b> залишилося у вашому транспортному засобі, яке з часом зменшується, коли транспортний засіб залишається поза полем зору.",
JWK-FM-Gameplay-Commanding-30012d8c-Youcancommandasq,"You can command a squad using the vanilla commanding system. Your subordinates are persistent and in multiplayer sessions enter and exit the game with you. If your character dies, your squad will become detached. Any player, including you, can take command over a detached fighter by approaching them and using an action. Therefore, you can regain command if you return to your former squad with a new character quickly enough. A detached squad will disappear if there is no one nearby for a certain time.","Ви можете командувати загоном, використовуючи стандартну систему командування. Ваші підлеглі є постійними і в мультиплеєрних сесіях входять і виходять з гри разом з вами. Якщо ваш персонаж гине, ваш загін стане незалежним. Будь-який гравець, включно з вами, може взяти командування незалежним бійцем, підійшовши до нього та використавши дію. Тому ви можете повернути командування, якщо повернетеся до свого колишнього загону з новим персонажем достатньо швидко. Незалежний загін зникне, якщо поблизу певний час нікого не буде.",
JWK-FM-Gameplay-Commanding-Title,Commanding,Командування,
JWK-FM-Gameplay-Construction-18190382-Building,Building,Будівництво,
JWK-FM-Gameplay-Construction-1c0b2d1d-militarybasesFOB,- military bases<br/>- FOBs<br/>- factories,- військові бази<br/>- FOB<br/>- заводи,
JWK-FM-Gameplay-Construction-47403c78-Buildablelocatio,Buildable locations,Місця для будівництва,
JWK-FM-Gameplay-Construction-5e56e4d4-Typicallytheallo,"Typically, the allowed construction area reflects the physical bounds of the location - i.e. determined by the fenced off area. The total number of constructions at every location is limited for performance reasons.","Зазвичай дозволена площа забудови відображає фізичні межі місця розташування, тобто визначається огородженою територією. Загальна кількість споруд у кожному місці обмежена з міркувань продуктивності.",
JWK-FM-Gameplay-Construction-7772c3ac-Constructionincl,"Construction includes placement of various items in the world and building structures. Both these actions are available via <b>radial menu</b>, but will only appear if your character is equipped with an <b>entrenching tool</b>. Moreover, construction is only possible at specific locations controlled by the resistance, primarily at <b>operating bases</b>.","Будівництво включає розміщення різних предметів у світі та спорудження будівель. Обидві ці дії доступні через <b>радіальне меню</b>, але з'являються тільки в тому випадку, якщо ваш персонаж оснащений <b>інструментом для риття</b>. Більше того, будівництво можливе тільки в певних місцях, контрольованих опором, переважно на <b>оперативних базах</b>.",
JWK-FM-Gameplay-Construction-96e13b49-Disassembly,Disassembly,Розбирання,
JWK-FM-Gameplay-Construction-Title,Construction,Будівництво,
JWK-FM-Gameplay-Construction-a3625008-Placeableobjects,"Placeable objects are smaller props that are paid for in money by the placing person. If an item can be owned, it will be automatically linked to the person placing it (for example: item storages).","Розміщувані об'єкти - це невеликі реквізити, які оплачуються грошима особою, що їх розміщує. Якщо предмет може бути власністю, він автоматично пов'язується з особою, яка його розміщує (наприклад: сховища предметів).",
JWK-FM-Gameplay-Construction-c3cb9eb4-Variouslocations,"Various locations allow to construct different types of objects. In general, construction is possible at:","Різні локації дозволяють будувати різні типи об'єктів. Загалом, будівництво можливе в:",
JWK-FM-Gameplay-Construction-c628a961-Constructionscan,"Constructions can be removed by triggering an action while holding an entrenching tool in hand. Be careful with it, as you will not be reimbursed with any costs of the construction.","Конструкції можна видалити, виконавши дію, тримаючи в руках сапку. Будьте обережні, оскільки вартість конструкції не буде відшкодована.",
JWK-FM-Gameplay-Construction-ca2af7ad-Placement,Placement,Розміщення,
JWK-FM-Gameplay-Construction-daa6c771-Buildablestructu,"Buildable structures cost resources, which are taken from the location storage. Structures belong to the resistance in general and are not linked to the specific person constructing them.","Будівлі, які можна побудувати, коштують ресурсів, які беруться зі сховища локації. Будівлі належать опору в цілому і не пов'язані з конкретною особою, яка їх будує.",
JWK-FM-Gameplay-Fasttravel-0506f8fa-Clickonyourselec,"Click on your selected fast travel destination to plan a route. If the trip can be performed, this will create a marker at the cursor location. Click on the marker to confirm and perform the travel.",,
JWK-FM-Gameplay-Fasttravel-184aa371-Bydefaultfasttra,By default fast travel is only possible on main roads. If you want fast travel to be more accessible - or you're playing on a terrain with a very undeveloped road network - you can enable fast travel over dirt roads in the settings.,,
JWK-FM-Gameplay-Fasttravel-1c33c293-Settings,Settings,,
JWK-FM-Gameplay-Fasttravel-2c5dc745-Fasttravelmaybed,Fast travel may be disabled alltogether.,,
JWK-FM-Gameplay-Fasttravel-312f8c0c-Maptool,Map tool,,
JWK-FM-Gameplay-Fasttravel-59046333-Youcannotfasttra,"You cannot fast travel while undercover. If you or any passenger appears as a combatant, you can only travel over resistance controlled territory.",,
JWK-FM-Gameplay-Fasttravel-Title,Fast travel,,
JWK-FM-Gameplay-Fasttravel-b960cb04-Fasttravelwillco,"Fast travel will consume fuel using its own rate, separate from the base game fuel consumption rate. This factor can be also adjusted in settings.",,
JWK-FM-Gameplay-Fasttravel-c155acf8-Fasttravelallows,"Fast travel allows you to skip driving your car over long distances and instantly appear at the destination. To use fast travel, you have to be in the driver seat of a functioning car, have enough fuel and be located on a road. Your travel destination must be also physically accessible by road.",,
JWK-FM-Gameplay-Fasttravel-e71344ab-Tousefasttravelo,"To use fast travel, open your map and select the fast travel tool (car icon) from the toolbox.",,
JWK-FM-Gameplay-Illegalzones-4c63a8ca-Therearemanyarea,"There are many areas that are forbidden to enter for civilians. Any players spotted in these areas will be instantly shot and hunted. Depending on your settings, these areas will be marked in red on your map and/or you will see a status icon on your HUD upon entering them. There is no need to frantically check your map to avoid entering them by accident - they are usually fenced and accompany military bases, outposts, factories, and other military or strategic points of interest.","Існує багато зон, вхід до яких заборонений цивільним. В цих зонах дозволена стрільба на ураження. Залежно від ваших налаштувань, ці зони будуть позначені червоним на вашій карті та/або ви побачите статусну іконку на вашому HUD при вході до них. Немає потреби панічно перевіряти карту, щоб не потрапити туди випадково - вони зазвичай огороджені та охоплюють військові бази, форпости, фабрики та інші військові або стратегічні точки інтересу.",
JWK-FM-Gameplay-Illegalzones-Title,Illegal zones,Заборонені зони,
JWK-FM-Gameplay-Illegalzones-b557e539-Militarypersonne,Military personnel is allowed to be present within illegal zones. You can <b>disguise</b> yourself in enemy uniform to walk around freely.,"В цих зонах дозволено перебувати лише військовим відповідної фракції. Ви можете <b>замаскуватися</b> в ворожу форму, щоб вільно там пересуватися.",
JWK-FM-Gameplay-Money-26395fd0-Ifyouareextremel,"If you are extremely desperate, you can try extorting defenceless civilians. This should be your last resort, as it turns them hostile against you and makes you lose their hard-earned support.","Якщо ви у скрутній ситуації - можете спробувати вимагати гроші у беззахисних цивільних. Це крайня міра, оскільки зробить їх ворожими навіть якщо вони вас підтримували раніше.",
JWK-FM-Gameplay-Money-7c9038e6-Therearemultiple,"There are multiple ways to make money, but collecting enemy dogtags and turning them in to the resistance is the most rewarding one. You can also sell equipment looted from the enemy.","Існує кілька способів заробляти гроші, але збирання ворожих жетонів та їх здача опору є найбільш вигідним. Ви також можете продавати спорядження, захоплене у ворога.",
JWK-FM-Gameplay-Money-8f5a541d-Youcantransfermo,"You can transfer money to another freedom fighter by accessing the radial menu and selecting the <b>Transfer money</b> option. To do so, you need to be in the immediate vicinity of the recipient. After money is sent, the transferee will receive a notification mentioning the sender name and amount of money received.","Ви можете перевести гроші іншому борцю за свободу, відкривши радіальне меню та вибравши опцію <b>Перевести гроші</b>. Для цього вам потрібно бути в безпосередній близькості від одержувача. Після відправлення грошей одержувач отримає сповіщення з вказанням імені відправника та суми отриманих грошей.",
JWK-FM-Gameplay-Money-Title,Money,Гроші,
JWK-FM-Gameplay-Money-a30002b3-Moneymakesthewor,"<b>Money</b> makes the world go around and it is no different in <b>Freedom Fighters</b>. You will need it to buy gear, supplies, hire subordinates and expand your bases. Amount of possessed money can be checked at any moment by opening the inventory menu.","<b>Гроші</b> рухають світом, і <b>Freedom Fighters</b> не виключення. Вони знадобляться вам для покупки спорядження, припасів, найму підлеглих та розширення ваших баз. Кількість наявних грошей можна перевірити в будь-який момент, відкривши меню інвентаря.",
JWK-FM-Gameplay-Money-cafbe4c5-Earningmethods,Earning methods,Способи заробітку,
JWK-FM-Gameplay-Money-d5ae6699-Yourmoneyisvirtu,"Your money is virtual, which means there is no in-game wallet item and your balance is tied to your player profile. What happens with your balance in case of your character death depends on your difficulty settings - ranging from no penalty, through fixed fee, to a complete loss.","Ваші гроші віртуальні, що означає, що немає внутрішньоігрового предмету гаманця, а ваш баланс прив'язаний до профілю гравця. Що станеться з вашим балансом у разі смерті персонажа, залежить від налаштувань складності - від відсутності штрафу до фіксованої плати і аж до повної втрати грошей.",
JWK-FM-Gameplay-Money-dc3800b7-Youcanselectthec,You can select the currency used in your run during game setup. Selected currency format has no effect on the gameplay and is purely a cosmetic/role-playing change.,"Ви можете вибрати валюту, яка використовується у вашій грі під час налаштування гри. Обраний формат валюти не впливає на геймплей і є суто косметичною/рольовою зміною.",
JWK-FM-Gameplay-Money-f76891d6-Transferring,Transferring,Переміщення,
JWK-FM-Gameplay-Ownership-006d84b1-Toacquireownersh,"To acquire ownership over an item, it must have no prior owner. In that case, you will see a <b>Claim ownership</b> action on the item. Just use it to claim the item as your own. If you are placing objects and the object can be owned, you will automatically claim ownership over it.","Для привласнення предмет повинен не мати попереднього власника. У цьому випадку ви побачите дію <b>Привласнити</b> на предметі. Просто використайте її щоб отримати право власності. Якщо ви розміщуєте об'єкти і об'єкт може мати власника, ви автоматично стаєте його власником.",
JWK-FM-Gameplay-Ownership-018bb400-Variousitemsinth,"Various items in the world can be <b>owned by freedom fighters</b> - such as containers placed in operating bases and vehicles found in the world. The <b>owner</b> can lock the item, restricting other players' access. Both lock state and ownership is persisted. This is useful if you want to keep your personal belongings secure, or make sure no reckless driver hijacks your valuable vehicle at a resistance base.","Деякі об'єкти у світі можуть мати <b>власника</b> серед <b>борців за свободу</b> - такі як контейнери, розміщені на оперативних базах, та техніка, знайдена у світі. <b>Власник</b> може заблокувати предмет, обмеживши доступ інших гравців. Стан блокування та власність зберігаються. Це корисно, якщо ви хочете зберегти свої особисті речі в безпеці або переконатися, що жоден необережний водій не викраде вашу цінну техніку на базі опору.",
JWK-FM-Gameplay-Ownership-31337544-Somevehiclesdoor,"Some vehicles, doors or containers cannot be opened even with a lockpick.","Деякі транспортні засоби, двері чи контейнери не можна відчинити навіть за допомогою відмички.",
JWK-FM-Gameplay-Ownership-4413969f-Management,Management,Керування,
JWK-FM-Gameplay-Ownership-6b5fcdfe-Manydoorscanbeop,"Many doors can be opened if you know the right people - or... have the right tools. If you're not much of a social person, you can purchase the latter from resistance members.","Багато дверей можна відчинити, якщо ви знаєте потрібних людей - або... маєте потрібні інструменти. Якщо ви не дуже комунікабельна особа, ви можете придбати останні у членів руху опору.",
JWK-FM-Gameplay-Ownership-773b1dfe-Sometimesyoumaya,"Sometimes you may also want to pass the ownership to another player, for example if you are building containers for your squad. In that case you can use <b>Abandon ownership</b> action to release the item. Afterwards, it can be claimed by any other player. Abandoning the item will also automatically unlock it.","Іноді ви також можете захотіти передати власність іншому гравцю, наприклад, якщо ви будуєте контейнери для свого загону. У цьому випадку ви можете використати дію <b>Полишити</b>, щоб звільнити предмет. Після цього його може привласнити будь-який інший гравець. Відмова від предмета також автоматично розблоковує його.",
JWK-FM-Gameplay-Ownership-Title,Ownership,Власність,
JWK-FM-Gameplay-Ownership-c682b645-Tobeginthelockpi,"To begin, the lockpick must be equipped in hand. Be careful, as lockpicks are illegal to carry, and using them will make you wanted or break your disguise. The lockpicking action takes a few seconds to complete, and you may not succeed on your first try. A lockpick may also break during the process, so it's best to carry a few of them.","Щоб почати, відмичка має бути екіпірована в руці. Будьте обережні, оскільки носіння відмичок є незаконним, і їх використання зробить вас розшукуваним або розкриє ваше маскування. Зламування замка займає кілька секунд, і ви можете не досягти успіху з першої спроби. Відмичка також може зламатися під час процесу, тому краще мати їх кілька.",
JWK-FM-Gameplay-Radialmenu-25a25738-Basicfeaturesava,"<b>Basic features available via the radial menu include:</b><br/>- Accessing <b>journal</b>, containing details about your current tasks<br/>- Accessing <b>campaign progress</b> menu, which lists your high-level objectives required to win the uprising<br/>- <b>Transferring money</b> to nearby <b>freedom fighters</b><br/>- Accessing placing and construction menus<br/>- Accessing <b>placing</b> and <b>construction</b> menus","<b>Основні функції, доступні через радіальне меню, включають:</b><br/>- Доступ до <b>щоденника</b>, що містить деталі ваших поточних завдань<br/>- Доступ до меню <b>прогресу кампанії</b>, у якому перераховані ваші загальні цілі, необхідні для перемоги в повстанні<br/>- <b>Переказ грошей</b> найближчим <b>борцям за свободу</b><br/>- Доступ до меню розміщення та будівництва<br/>- Доступ до меню <b>розміщення</b> та <b>будівництва</b>",
JWK-FM-Gameplay-Radialmenu-Title,Radial menu,Радіальне меню,
JWK-FM-Gameplay-Radialmenu-e30ccca2-Opentheradialmen,"Open the radial menu by pressing <b>J</b> to access various features specific to *Freedom Fighters*. This menu is context-aware, which means the options available within the menu may depend on your character state, objects in your vicinity, equipped tools and other. When additional options are available, you will usually see an on-screen prompt in the lower part of your screen.","Відкрийте радіальне меню, натиснувши <b>J</b>, щоб отримати доступ до різних функцій, характерних для *Борців за свободу*. Це меню залежить від контексту, що означає, що доступні в ньому опції можуть залежати від стану вашого персонажа, об'єктів у вашій близькості, екіпірованих інструментів та іншого. Коли доступні додаткові опції, ви зазвичай бачите підказку на екрані в нижній частині екрана.",
JWK-FM-Gameplay-Radio-13458bcc-Youcanuseanyhand,"You can use any handheld radio to communicate with the resistance. To do so, you must equip the radio in hand and interact with it using the <b>radial menu</b>. You will see a call to action when the interaction is available. Remember to turn the radio on and tune it to required frequency. You also need to be within range of a controlled radio site.","Ви можете використовувати будь-яку портативну радіостанцію для зв'язку з опором. Для цього ви повинні взяти радіостанцію в руки та взаємодіяти з нею за допомогою <b>радіального меню</b>. Ви побачите заклик до дії, коли взаємодія буде доступна. Не забудьте увімкнути радіостанцію та налаштувати її на потрібну частоту. Ви також повинні бути в межах досяжності контрольованої радіостанції.",
JWK-FM-Gameplay-Radio-Title,Radio,Радіо,
JWK-FM-Gameplay-Respawn-0b386139-Towns,Towns,Міста,
JWK-FM-Gameplay-Respawn-0f591aee-Afterjoiningthef,"After joining the fight for the first time, or after an unfortunate death, the player will be faced with the <b>deployment map tool</b>. In this view, they can select the respawn location they wish to use. If there is no location available, the player has to wait until remaining players reenable respawn availability. If there are no remaining players alive, the campaign will fail.","Після першого приєднання до бою або смерті гравець зіткнеться з <b>інтерфейсом відродження</b>. У цьому режимі він може вибрати місце відродження, яке хоче використати. Якщо немає доступного місця, гравець має зачекати, поки інші гравці не відновлять доступність відроджень. Якщо не залишилося живих гравців, кампанія зазнає невдачі.",
JWK-FM-Gameplay-Respawn-1ae64749-Tospawninatownth,"To spawn in a town, there must be at least one <b>supporter</b> in the local population. By spawning, the player takes control of a civilian character that is taken away from the supporters amount. Town population is not affected by this.","Для відродження в місті має бути принаймні один <b>прихильник</b> серед місцевого населення. При відродженні гравець отримує контроль над цивільним персонажем, який віднімається від кількості прихильників. Населення міста цим не зачіпається.",
JWK-FM-Gameplay-Respawn-4b5620b6-Spawningatoperat,"Spawning at <b>operating bases</b> consumes a certain amount of resources, depending on the <b>operating base</b> type. Respawn cost, along with available resources at the base, is always shown in the <b>deployment map tool</b>.","Відродження на <b>оператвних базах</b> споживає певну кількість ресурсів, залежно від типу <b>оперативної бази</b>. Вартість відродження разом з доступними ресурсами на базі завжди відображається в <b>інтерфейсі відродження</b>.",
JWK-FM-Gameplay-Respawn-8ddf3d73-Operatingbases,Operating bases,Оперативні бази,
JWK-FM-Gameplay-Respawn-906dc6ea-Spawnedcharacter,Spawned character will have a mix of resistance clothes and no equipment at all.,Створений персонаж матиме змішаний одяг опору і жодного спорядження взагалі.,
JWK-FM-Gameplay-Respawn-9d2e62ef-Spawnedcharacter,"Spawned character will have civilian clothes, a basic handgun, a map and some bag.","Створений персонаж матиме цивільний одяг, базовий пістолет, карту та якусь сумку.",
JWK-FM-Gameplay-Respawn-Title,Respawn,Відродження,
JWK-FM-Gameplay-Resting-08bd2eb2-Healing,Healing,Лікування,
JWK-FM-Gameplay-Resting-0a142ed0-Youcanusemostbed,"You can use most beds found in the world to <b>rest</b>. Resting advances time, which is useful if you want to skip night-time or, to the contrary, you want to carry out an assault in the dark.","Ви можете використовувати більшість ліжок, знайдених у світі, для <b>відпочинку</b>. Відпочинок прискорює час, що корисно, якщо ви хочете пропустити нічний час або, навпаки, хочете провести напад у темряві.",
JWK-FM-Gameplay-Resting-1d960dec-AdditionallyChar,"Additionally:<br/>- Character cannot be <b>wanted</b><br/>- If character is in <b>combat attire</b>, there cannot be enemies nearby<br/>- Bed cannot be in <b>illegal area</b>","Додатково:<br/>- Персонаж не може бути <b>розшукуваним</b><br/>- Якщо персонаж у <b>бойовому спорядженні</b>, поблизу не повинно бути ворогів<br/>- Ліжко не може знаходитися в <b>нелегальній зоні</b>",
JWK-FM-Gameplay-Resting-28bffe0d-Torestyouhavetoi,"To rest, you have to interact with a bed and select resting duration in the menu. In multiplayer, all players spawned in-world need to get near beds and confirm their readiness to rest. It is not possible to change planned rest duration while players are waiting. To do so, all players must cancel their readiness (or exit resting menu), which will clear currently planned rest.","Для відпочинку потрібно взаємодіяти з ліжком і вибрати тривалість відпочинку в меню. У мультиплеєрі всі гравці, що з'явились у світі, повинні підійти до ліжок і підтвердити готовність до відпочинку. Неможливо змінити заплановану тривалість відпочинку, поки гравці чекають. Для цього всі гравці повинні скасувати свою готовність (або вийти з меню відпочинку), що очистить поточний запланований відпочинок.",
JWK-FM-Gameplay-Resting-540d93e8-Dependingonyourd,"Depending on your difficulty settings, resting may heal player characters. Damage is healed in full, independently of the rest duration.","Залежно від ваших налаштувань складності, відпочинок може лікувати персонажів гравців. Пошкодження зцілюються повністю, незалежно від тривалості відпочинку.",
JWK-FM-Gameplay-Resting-55b14b8e-Onceallrequiredp,"Once all required players are ready, a timelapse will occur, fast-forwarding by the selected duration.","Коли всі необхідні гравці готові, відбудеться перемотка часу на вказану кількість годин.",
JWK-FM-Gameplay-Resting-688f7a52-Requirements,Requirements,Вимоги,
JWK-FM-Gameplay-Resting-83c2e8a8-Eachplayerneedst,Each player needs to have a <b>wristwatch</b> in order to wake up at the planned time.,"Кожен гравець повинен мати <b>наручний годинник</b>, щоб прокинутися в заплановий час.",
JWK-FM-Gameplay-Resting-Title,Resting,Відпочинок,
JWK-FM-Gameplay-Title,Gameplay,Ігролад,
JWK-FM-Gameplay-Undercover-1c1d09e1-Placingexplosive,Placing explosives or throwing away military gear on the ground will blow your cover.,Розміщення вибухівки або викидання військового спорядження на землю викриє ваше прикриття.,
JWK-FM-Gameplay-Undercover-296dcf24-Usingvehicleswit,Using vehicles without an explicit permission is not allowed. Interacting with parked enemy vehicles will instantly give you away.,Використання транспортних засобів без явного дозволу заборонено. Взаємодія з припаркованими транспортними засобами супротивника миттєво видасть вас.,
JWK-FM-Gameplay-Undercover-560c21f4-Breakingthecover,Breaking the cover,Розкриття таємниці,
JWK-FM-Gameplay-Undercover-5a2bd755-Havingbloodiedun,Having bloodied uniform will make you suspicious and won't allow to enter disguised state.,Забруднена кров'ю уніформа зробить вас підозрілим і не дозволить увійти в стан маскування.,
JWK-FM-Gameplay-Undercover-87d9fe0f-Manyactivitieswi,Many activities will make you suspicious and break your cover.,Багато дій змусять вас запідозрити і розкриють ваше прикриття.,
JWK-FM-Gameplay-Undercover-89a57bb0-Dependingonyourd,"Depending on your difficulty settings, you will see a <b>status icon</b> when your character is undercover.","Залежно від ваших налаштувань складності, ви побачите іконку статусу, коли ваш персонаж під прикриттям.",
JWK-FM-Gameplay-Undercover-9f9768ef-Likewisearandoms,"Likewise, a random soldier is not just allowed to take supplies as they please. Interacting with supply storages will make you wanted.","Так само, звичайний солдат не може просто так брати припаси, як йому заманеться. Взаємодія зі складами припасів зробить вас розшукуваним.",
JWK-FM-Gameplay-Undercover-Title,Undercover,Під прикриттям,
