Id,Source,Translation,Comment
JWK-FM-Gameplay-Fasttravel-b960cb04-Fasttravelwillco,"Fast travel will consume fuel using its own rate, separate from the base game fuel consumption rate. This factor can be also adjusted in settings.",,
JWK-FM-Gameplay-Fasttravel-c155acf8-Fasttravelallows,"Fast travel allows you to skip driving your car over long distances and instantly appear at the destination. To use fast travel, you have to be in the driver seat of a functioning car, have enough fuel and be located on a road. Your travel destination must be also physically accessible by road.",,
JWK-FM-Gameplay-Fasttravel-e71344ab-Tousefasttravelo,"To use fast travel, open your map and select the fast travel tool (car icon) from the toolbox.",,
JWK-FM-Gameplay-Illegalzones-4c63a8ca-Therearemanyarea,"There are many areas that are forbidden to enter for civilians. Any players spotted in these areas will be instantly shot and hunted. Depending on your settings, these areas will be marked in red on your map and/or you will see a status icon on your HUD upon entering them. There is no need to frantically check your map to avoid entering them by accident - they are usually fenced and accompany military bases, outposts, factories, and other military or strategic points of interest.","Hay muchas zonas en las que está prohibida la entrada a civiles. Cualquier jugador que sea visto en estas zonas será inmediatamente disparado y perseguido. Dependiendo de tu configuración, estas zonas estarán marcadas en rojo en tu mapa y/o verás un icono de estado en tu HUD al entrar en ellas. No hay necesidad de comprobar compulsivamente tu mapa para no entrar en ellas por accidente - normalmente están valladas y rodean bases militares, puestos avanzados, fábricas y otros puntos de interés militares o estratégicos.",
JWK-FM-Gameplay-Illegalzones-Title,Illegal zones,Zonas ilegales,
JWK-FM-Gameplay-Illegalzones-b557e539-Militarypersonne,Military personnel is allowed to be present within illegal zones. You can <b>disguise</b> yourself in enemy uniform to walk around freely.,Se permite la presencia de personal militar dentro de las zonas ilegales. Puede <b>disfrazarse</b> con uniforme enemigo para pasear libremente.,
JWK-FM-Gameplay-Money-26395fd0-Ifyouareextremel,"If you are extremely desperate, you can try extorting defenceless civilians. This should be your last resort, as it turns them hostile against you and makes you lose their hard-earned support.","Si estás muy desesperado, puedes intentar extorsionar a civiles indefensos. Este debe ser tu último recurso, ya que los vuelve hostiles contra ti y te hace perder su apoyo ganado con tanto esfuerzo.",
JWK-FM-Gameplay-Money-7c9038e6-Therearemultiple,"There are multiple ways to make money, but collecting enemy dogtags and turning them in to the resistance is the most rewarding one. You can also sell equipment looted from the enemy.","Hay muchas formas de ganar dinero, pero la más gratificante es recoger las placas de identificación de los enemigos y entregarlas a la resistencia.",
JWK-FM-Gameplay-Money-8f5a541d-Youcantransfermo,"You can transfer money to another freedom fighter by accessing the radial menu and selecting the <b>Transfer money</b> option. To do so, you need to be in the immediate vicinity of the recipient. After money is sent, the transferee will receive a notification mentioning the sender name and amount of money received.","Puedes transferir dinero a otro compañero accediendo al menú radial y seleccionando la opción <b>Transferir dinero</b>. Para ello, tienes que estar cerca del destinatario. Una vez enviado el dinero, el destinatario recibirá una notificación en la que se mencionará el nombre del remitente y la cantidad de dinero recibida.",
JWK-FM-Gameplay-Money-Title,Money,Dinero,
JWK-FM-Gameplay-Money-a30002b3-Moneymakesthewor,"<b>Money</b> makes the world go around and it is no different in <b>Freedom Fighters</b>. You will need it to buy gear, supplies, hire subordinates and expand your bases. Amount of possessed money can be checked at any moment by opening the inventory menu.","<b>El dinero</b> hace que el mundo gire y no es diferente en <b>Freedom Fighters</b>. Lo necesitarás para comprar equipo, suministros, contratar subordinados y expandir tus bases. La cantidad de dinero que posees se puede comprobar en cualquier momento abriendo el menú del inventario.",
JWK-FM-Gameplay-Money-cafbe4c5-Earningmethods,Earning methods,Métodos para ganar dinero,
JWK-FM-Gameplay-Money-d5ae6699-Yourmoneyisvirtu,"Your money is virtual, which means there is no in-game wallet item and your balance is tied to your player profile. What happens with your balance in case of your character death depends on your difficulty settings - ranging from no penalty, through fixed fee, to a complete loss.","Tu dinero es virtual, lo que significa que no hay una cartera como objeto en el juego y tu saldo está ligado a tu perfil de jugador. Lo que ocurra con tu saldo en caso de que tu personaje muera dependerá de tu nivel de dificultad: desde ninguna penalización, pasando por una cuota fija, hasta una pérdida total.",
JWK-FM-Gameplay-Money-dc3800b7-Youcanselectthec,You can select the currency used in your run during game setup. Selected currency format has no effect on the gameplay and is purely a cosmetic/role-playing change.,Puedes seleccionar la moneda utilizada en tu partida durante la configuración del juego. El formato de moneda seleccionado no tiene ningún efecto en la jugabilidad y es puramente un cambio cosmético/de rol.,
JWK-FM-Gameplay-Money-f76891d6-Transferring,Transferring,Transferir dinero,
JWK-FM-Gameplay-Ownership-006d84b1-Toacquireownersh,"To acquire ownership over an item, it must have no prior owner. In that case, you will see a <b>Claim ownership</b> action on the item. Just use it to claim the item as your own. If you are placing objects and the object can be owned, you will automatically claim ownership over it.","Para adquirir la propiedad de un elemento, éste no debe tener ningún propietario anterior. En ese caso, verás una acción <b>Tomar posesión</b> en el objeto. Utilízala para reclamar el objeto como tuyo. Si estás colocando objetos y el objeto puede tener dueño, lo reclamarás automáticamente.",
JWK-FM-Gameplay-Ownership-018bb400-Variousitemsinth,"Various items in the world can be <b>owned by freedom fighters</b> - such as containers placed in operating bases and vehicles found in the world. The <b>owner</b> can lock the item, restricting other players' access. Both lock state and ownership is persisted. This is useful if you want to keep your personal belongings secure, or make sure no reckless driver hijacks your valuable vehicle at a resistance base.","Varios objetos del mundo pueden ser <b>propiedad</b> de los <b>luchadores por la libertad</b>, como los contenedores situados en las bases de operaciones y los vehículos que se encuentran en el mundo. El <b>propietario</b> puede bloquear el objeto, restringiendo el acceso de otros jugadores. Tanto el estado de bloqueo como la propiedad se mantienen. Esto es útil si quieres mantener a salvo tus pertenencias personales, o asegurarte de que ningún conductor imprudente secuestra tu valioso vehículo en la base de resistencia.",
JWK-FM-Gameplay-Ownership-31337544-Somevehiclesdoor,"Some vehicles, doors or containers cannot be opened even with a lockpick.",,
JWK-FM-Gameplay-Ownership-4413969f-Management,Management,Gestión,
JWK-FM-Gameplay-Ownership-6b5fcdfe-Manydoorscanbeop,"Many doors can be opened if you know the right people - or... have the right tools. If you're not much of a social person, you can purchase the latter from resistance members.",,
JWK-FM-Gameplay-Ownership-773b1dfe-Sometimesyoumaya,"Sometimes you may also want to pass the ownership to another player, for example if you are building containers for your squad. In that case you can use <b>Abandon ownership</b> action to release the item. Afterwards, it can be claimed by any other player. Abandoning the item will also automatically unlock it.","A veces también puedes querer pasar la propiedad a otro jugador, por ejemplo si estás construyendo contenedores para tu escuadrón. En ese caso, puedes usar la acción <b>Ceder titularidad</b> para liberar el objeto. Después, podrá ser reclamado por cualquier otro jugador. Abandonar el objeto también lo desbloqueará automáticamente.",
JWK-FM-Gameplay-Ownership-Title,Ownership,Propiedad,
JWK-FM-Gameplay-Ownership-c682b645-Tobeginthelockpi,"To begin, the lockpick must be equipped in hand. Be careful, as lockpicks are illegal to carry, and using them will make you wanted or break your disguise. The lockpicking action takes a few seconds to complete, and you may not succeed on your first try. A lockpick may also break during the process, so it's best to carry a few of them.",,
JWK-FM-Gameplay-Radialmenu-25a25738-Basicfeaturesava,"<b>Basic features available via the radial menu include:</b><br/>- Accessing <b>journal</b>, containing details about your current tasks<br/>- Accessing <b>campaign progress</b> menu, which lists your high-level objectives required to win the uprising<br/>- <b>Transferring money</b> to nearby <b>freedom fighters</b><br/>- Accessing placing and construction menus<br/>- Accessing <b>placing</b> and <b>construction</b> menus",,
JWK-FM-Gameplay-Radialmenu-Title,Radial menu,Menú radial,
JWK-FM-Gameplay-Radialmenu-e30ccca2-Opentheradialmen,"Open the radial menu by pressing <b>J</b> to access various features specific to *Freedom Fighters*. This menu is context-aware, which means the options available within the menu may depend on your character state, objects in your vicinity, equipped tools and other. When additional options are available, you will usually see an on-screen prompt in the lower part of your screen.",,
JWK-FM-Gameplay-Radio-13458bcc-Youcanuseanyhand,"You can use any handheld radio to communicate with the resistance. To do so, you must equip the radio in hand and interact with it using the <b>radial menu</b>. You will see a call to action when the interaction is available. Remember to turn the radio on and tune it to required frequency. You also need to be within range of a controlled radio site.","Puedes utilizar cualquier radio de mano para comunicarte con la resistencia. Para ello, debes equipar la radio en mano e interactuar con ella usando el <b>menú radial</b>. Verás una llamada a la acción cuando la interacción esté disponible. Recuerda encender la radio y sintonizarla en la frecuencia requerida. También debes estar dentro del alcance de un emplazamiento de radio controlado.",
JWK-FM-Gameplay-Radio-Title,Radio,Radio,
JWK-FM-Gameplay-Respawn-0b386139-Towns,Towns,Pueblos,
JWK-FM-Gameplay-Respawn-0f591aee-Afterjoiningthef,"After joining the fight for the first time, or after an unfortunate death, the player will be faced with the <b>deployment map tool</b>. In this view, they can select the respawn location they wish to use. If there is no location available, the player has to wait until remaining players reenable respawn availability. If there are no remaining players alive, the campaign will fail.","Después de unirse a la lucha por primera vez, o una muerte desafortunada, el jugador se encontrará con el <b>mapa de despliegue</b>. En esta vista, puede seleccionar la ubicación de reaparición que desea utilizar. Si no hay ninguna ubicación disponible, el jugador tiene que esperar hasta que los jugadores restantes vuelvan a habilitar la disponibilidad de respawn. Si no quedan jugadores vivos, la campaña fallará.",
JWK-FM-Gameplay-Respawn-1ae64749-Tospawninatownth,"To spawn in a town, there must be at least one <b>supporter</b> in the local population. By spawning, the player takes control of a civilian character that is taken away from the supporters amount. Town population is not affected by this.","Para reaparecer en un pueblo, debe haber al menos un <b>partidario</b> en la población local. Al aparecer, el jugador toma el control de un personaje civil que se quita de la cantidad de partidarios. La población total no se ve afectada por esto.",
JWK-FM-Gameplay-Respawn-4b5620b6-Spawningatoperat,"Spawning at <b>operating bases</b> consumes a certain amount of resources, depending on the <b>operating base</b> type. Respawn cost, along with available resources at the base, is always shown in the <b>deployment map tool</b>.","Aparecer en <b>bases de operaciones</b> consume cierta cantidad de recursos, dependiendo del tipo de <b>base de operaciones</b>. El coste de reaparición, junto con los recursos disponibles en la base, se muestra siempre en el <b>mapa de despliegue</b>.",
JWK-FM-Gameplay-Respawn-8ddf3d73-Operatingbases,Operating bases,Bases de operaciones,
JWK-FM-Gameplay-Respawn-906dc6ea-Spawnedcharacter,Spawned character will have a mix of resistance clothes and no equipment at all.,El personaje reaparecido tendrá una mezcla de ropa de resistencia y sin equipamiento.,
JWK-FM-Gameplay-Respawn-9d2e62ef-Spawnedcharacter,"Spawned character will have civilian clothes, a basic handgun, a map and some bag.","El personaje aparecido tendrá ropa de civil, una pistola básica, un mapa y alguna bolsa.",
JWK-FM-Gameplay-Respawn-Title,Respawn,Reaparición,
JWK-FM-Gameplay-Resting-08bd2eb2-Healing,Healing,Curas,
JWK-FM-Gameplay-Resting-0a142ed0-Youcanusemostbed,"You can use most beds found in the world to <b>rest</b>. Resting advances time, which is useful if you want to skip night-time or, to the contrary, you want to carry out an assault in the dark.","Puedes usar la mayoría de las camas que se encuentran en el mundo para <b>descansar</b>. Descansar adelanta el tiempo, lo que es útil si quieres saltarte la noche o, por el contrario, quieres llevar a cabo un asalto en la oscuridad.",
JWK-FM-Gameplay-Resting-1d960dec-AdditionallyChar,"Additionally:<br/>- Character cannot be <b>wanted</b><br/>- If character is in <b>combat attire</b>, there cannot be enemies nearby<br/>- Bed cannot be in <b>illegal area</b>",,
JWK-FM-Gameplay-Resting-28bffe0d-Torestyouhavetoi,"To rest, you have to interact with a bed and select resting duration in the menu. In multiplayer, all players spawned in-world need to get near beds and confirm their readiness to rest. It is not possible to change planned rest duration while players are waiting. To do so, all players must cancel their readiness (or exit resting menu), which will clear currently planned rest.","Para descansar, tienes que interactuar con una cama y seleccionar la duración del descanso en el menú. En multijugador, todos los jugadores que aparezcan en el mundo tienen que acercarse a las camas y confirmar que están listos para descansar. No es posible cambiar la duración prevista del descanso mientras los jugadores están esperando. Para ello, todos los jugadores deben cancelar su preparación (o salir del menú de descanso), lo que borrará el descanso planificado actualmente.",
JWK-FM-Gameplay-Resting-540d93e8-Dependingonyourd,"Depending on your difficulty settings, resting may heal player characters. Damage is healed in full, independently of the rest duration.","Dependiendo de tu configuración de dificultad, descansar puede curar a los jugadores. El daño se cura por completo, independientemente de la duración del descanso.",
JWK-FM-Gameplay-Resting-55b14b8e-Onceallrequiredp,"Once all required players are ready, a timelapse will occur, fast-forwarding by the selected duration.","Una vez que todos los jugadores necesarios estén preparados, se producirá un lapso de tiempo, avanzando rápidamente según la duración seleccionada.",
JWK-FM-Gameplay-Resting-688f7a52-Requirements,Requirements,Requisitos,
JWK-FM-Gameplay-Resting-83c2e8a8-Eachplayerneedst,Each player needs to have a <b>wristwatch</b> in order to wake up at the planned time.,Cada jugador necesita tener un <b>reloj de pulsera</b> para poder despertarse a la hora prevista.,
JWK-FM-Gameplay-Resting-Title,Resting,Descanso,
JWK-FM-Gameplay-Title,Gameplay,Mecánicas,
JWK-FM-Gameplay-Undercover-1c1d09e1-Placingexplosive,Placing explosives or throwing away military gear on the ground will blow your cover.,,
JWK-FM-Gameplay-Undercover-296dcf24-Usingvehicleswit,Using vehicles without an explicit permission is not allowed. Interacting with parked enemy vehicles will instantly give you away.,,
JWK-FM-Gameplay-Undercover-560c21f4-Breakingthecover,Breaking the cover,,
JWK-FM-Gameplay-Undercover-5a2bd755-Havingbloodiedun,Having bloodied uniform will make you suspicious and won't allow to enter disguised state.,,
JWK-FM-Gameplay-Undercover-87d9fe0f-Manyactivitieswi,Many activities will make you suspicious and break your cover.,,
JWK-FM-Gameplay-Undercover-89a57bb0-Dependingonyourd,"Depending on your difficulty settings, you will see a <b>status icon</b> when your character is undercover.","Dependiendo de tu configuración de dificultad, verás un icono de estado cuando tu personaje esté encubierto.",
JWK-FM-Gameplay-Undercover-9f9768ef-Likewisearandoms,"Likewise, a random soldier is not just allowed to take supplies as they please. Interacting with supply storages will make you wanted.",,
JWK-FM-Gameplay-Undercover-Title,Undercover,Incógnito,
JWK-FM-Gameplay-Undercover-ad707e76-Bywearingcomplet,"By wearing complete enemy uniform your character can go <b>undercover</b>. In this state, you can enter <b>illegal areas</b>, openly carry weapons (if the weapon belongs to the enemy faction), and drive enemy vehicles without attracting attention. The cover can be blown if you act suspiciously or open fire.","Al llevar un uniforme enemigo completo, tu personaje puede ir <b>de incógnito</b>. En este estado puedes entrar en zonas ilegales, llevar armas abiertamente (si el arma pertenece a la facción enemiga) y conducir vehículos enemigos sin llamar la atención. La tapadera se puede romper si actúas de forma sospechosa o abres fuego.",
JWK-FM-Gameplay-Undercover-ea4418c5-Keepinmindthatbe,Keep in mind that being in disguise will trick other resistance members as well. You will be shot at by friendlies if you are seen in disguise.,,
JWK-FM-General-Difficultysettings-1c48f8f3-Presets,Presets,Preajustes,
JWK-FM-General-Difficultysettings-2243e7c5-Ifyouareanadmini,"If you are an administrator, you can access the difficulty settings interface during playthrough by accessing the FF admin menu (through the base game's pause menu).",,
JWK-FM-General-Difficultysettings-47058037-Someoptionscanno,"Some options cannot be changed after the game has been started, so attempting to select a preset at runtime will always result in the preset switching to <b>Custom</b>. That's because FF will apply all possible settings from your preset of choice, while leaving unchangeable ones at their original values, resulting in a custom set.",,
JWK-FM-General-Difficultysettings-4bf25a49-Whenstartinganew,"When starting a new game, you can modify various settings to adjust the difficulty and mechanics to your play style. Although these are collectively called difficulty settings, some of the choices are rather a matter of preference. Almost all of the settings can be changed at any point later during the playthrough.",,
JWK-FM-General-Difficultysettings-9d638641-Bydefaultregular,"By default, regular players can access the difficulty settings interface in a read-only mode to inspect the settings selected, also via the pause menu. This can be turned off in the miscellaneous section of the settings.",,
JWK-FM-General-Difficultysettings-Title,Difficulty settings,Ajustes de dificultad,
JWK-FM-General-Difficultysettings-d1b0e7f9-Youcanquicklycha,"You can quickly change all settings by selecting one of the predefined presets. Selecting a preset does not prevent you from adjusting the settings further - if you change any of the options, the preset selector will automatically switch to <b>Custom</b>, retaining all other settings from the preset. This way you can use any of the presets as a starting point.","Puedes cambiar rápidamente los ajustes eligiendo los predefinidos que incluye. Elegir uno de estos predefinidos no impide que cambies los ajustes después. Si cambias alguna de las opciones el selector de predefinidos cambiará a <b>Personalizado</b>, manteniendo los demás ajustes. De esta manera puedes usar los predefinidos como punto de partida.",
JWK-FM-General-Difficultysettings-eae24d1e-Ifthisisyourfirs,"If this is your first playthrough, we recommend using <b>Normal</b> preset to experience a balanced gameplay the way it was envisioned.","Si es tu primera partida, recomendamos usar el predefinido <b>Normal</b> para experimentar un juego más equilibrado, tal como se diseñó.",
JWK-FM-General-Gamemaster-08b1c362-Youcanediteachpl,You can edit each player's money balance and heat level by accessing their character attributes via the GM interface.,,
JWK-FM-General-Gamemaster-5e41abf4-Spawningunitsorv,"Spawning units or vehicles from factions that are not used by FF (i.e., not assigned to any role in the current campaign) is not supported and may lead to unexpected bugs. Due to certain limitations in the base game, the ability to edit factions and/or issue them custom tasks via the GM is disabled when playing FF.",,
JWK-FM-General-Gamemaster-Title,Game master,,
JWK-FM-General-Gamemaster-a134dceb-UsingtheGMistypi,Using the GM is typically useful for removing stuck AI characters or clearing road jams. It is safe to remove units spawned by FF.,,
JWK-FM-General-Gamemaster-e1ae8d1f-FreedomFightersi,"Freedom Fighters is not specifically designed to be played like a Game Master session, but using the GM is generally safe. Any units or vehicles spawned in the world should not interfere with or break FF, although they may be ignored by some FF functionalities.",,
JWK-FM-General-NewGame-12f43a92-Factions,Factions,Facciones,
JWK-FM-General-NewGame-1ea712a9-Duetomanyadditio,"Due to many additional features, <b>Freedom Fighters</b> is not automatically compatible with modded factions. In the base version, you can play as <b>FIA</b>, and choose between <b>USA</b> and <b>USSR</b> in the roles of allied and enemy factions. Multiple community-made factions are available with addition of extra compatibility mods, so make sure to search through the Arma Reforger Workshop or the relevant Discord community area to download them.",,
JWK-FM-General-NewGame-432ca4f4-Othersettings,Other settings,Otros ajustes,
JWK-FM-General-NewGame-6fadf98b-playerfactionthe,"- <b>player faction</b>: the resistance faction. Irregular forces that will use a mix of their own and allied faction equipment.<br/>- <b>enemy faction</b>: the occupier faction. Regular and organized army, controlling all significant points on the map, with no shortage of assets.<br/>- <b>allied faction</b>: external power that supplies the resistance with political and military aid. Not directly present in the world, but the resistance may have access to some of its weapons and vehicles.<br/>- <b>civilian faction</b>: the local population, present in towns and non-military facilities. Depending on world events, specific characters may become supporters of the resistance or occupier forces and become involved.","- <b>facción del jugador</b>: la facción de la resistencia. Fuerzas irregulares que mezclaran equipación propia y aliada.<br/>- <b>Facción enemiga</b>: la facción invasora. Ejército regular organizado, controlan todos los puntos importantes del mapa, sin límite de recursos.<br/>- <b>facción aliada</b>: Fuerzas extranjeras que apoyan a la resistencia con ayuda política y militar. No están presentes en el territorio, pero la resistencia podrá acceder a algunas de sus armas y vehículos.<br/>- <b>facción civil</b>: la población local, presente en los pueblos e instalaciones no militares. Dependiendo de los eventos en el mundo, ciertos personajes pueden convertirse en aliados de la resistencia o de los invasores e involucrarse.",
JWK-FM-General-NewGame-72f97d2c-Setupconfigurati,"<b>Setup configuration cannot be changed</b> after the game has started. If you want to change the factions, you need to start a fresh playthrough. However, almost all difficulty settings can be changed, even when the game is running.",,
JWK-FM-General-NewGame-8b5610f6-Ifthereisnoadmin,"If there is no administrator present, a short timer will start, after which the game will start automatically with default settings. This prevents unattended servers from being stuck in the pre game screen. That behavior can be disabled in the server configuration file. The timer is stopped if an administrator logs in, so you can take your time to adjust the settings or wait for everyone to join.",,
JWK-FM-General-NewGame-Title,New Game,,
JWK-FM-General-NewGame-adb038dd-Youcanalsochange,"You can also change the displayed format of the ingame currency to your liking. This is a purely cosmetic feature and has no impact on the actual gameplay mechanics. By default, Arland and Everon scenarios use <b>tollars</b> (Ŧ), which is the canon currency on Everon, while Kolguyev scenario defaults to roubles.",,
JWK-FM-General-NewGame-caa7c4ea-Whetheryoulaunch,"Whether you launch via single player scenario, host a local server or set up a dedicated server, new <b>Freedom Fighters</b> game is started using an ingame UI. All three playing methods are supported. Moreover, you can freely switch between single player and a locally hosted server - your campaign progres will carry over seamlessly.","Tanto si lanzas un escenario de un jugador, alojas una partida o configuras un servidor dedicado, una partida nueva de <b>Freedom Fighters</b> se lanza con el interfaz del juego. Los tres modos están soportados. Más aún, puedes cambiar de un jugador a una partida alojada localmente, el progreso se conserva de un modo a otro.",
JWK-FM-General-NewGame-d064b2d0-Pregame,Pre game,Antes de la partida,
JWK-FM-General-NewGame-f2ad1b21-Ifthereisnosaved,"If there is no saved data present, all joining players will see a <b>pre game</b> screen. At this point, an administrator is able to adjust the setup and difficulty settings. If you are connecting to a dedicated server, you need to log in with a chat command first. If you are running single player or hosting locally, you are automatically granted the administrator privileges.",,
JWK-FM-General-Savingandpersistence-118b3297-Character,Character,Personaje,
JWK-FM-General-Savingandpersistence-83e5f857-Vehiclesfoundint,"Vehicles found in the world are not persistent by default - regardless whether you capture them on the go, or hijack from a parking spot. To preserve a vehicle during save/load, you have to assign it to a parking spot in a garage or a helipad at a controlled operating base.","Los vehículos encontrados en el mapa no son permanentes por omisión, da igual si los capturas por ahí o lo robas de un aparcamiento. Para conservar un vehículo después de un reinicio o recarga, tienes que asignarlo a un aparcamiento en un <b>garaje</b> o  <b>helipuerto</b> en una <b>base de operaciones</b> que controles.",
JWK-FM-General-Savingandpersistence-8f375cd3-FreedomFightersi,"<b>Freedom Fighters</b> is a semi-persistent scenario, which means that overall game progress is saved, but not the exact state of the world. Global save is performed periodically every 10 minutes to protect players from losing progress due to a fatal crash, and on every server exit (or closing the game in single player). In multiplayer, the player profile is saved on player disconnect.","Freedom Fighters es un escenario semi-permanente, lo que significa que se guarda el progreso general de la partida, pero no el estado exacto del mapa. El grabado global se hace cada 10 minutos para evitar que los jugadores pierdan su progreso debido a un crasheo, también ocurre al cerrar el servidor (o cerrar el juego en modo un jugador). En multijugador el perfil se guarda cuando el jugador desconecta.",
JWK-FM-General-Savingandpersistence-Title,Saving and persistence,Guardado y persistencia,
JWK-FM-General-Savingandpersistence-a038584a-Ifyourcharacterd,"If your character dies, their body will be persisted after you disconnect or exit, enabling you to return to it. But if you lose your next character, the previous body will be removed - only the last body is preserved.","Si tu personaje muere, el cuerpo se mantendrá aunque desconectes o salgas, permitiendo volver a el cadáver. Pero si vuelves a morir, tu anterior cuerpo desaparece, solo el último cuerpo se mantiene.",
JWK-FM-General-Savingandpersistence-a1d9ffc4-Thismeansthateve,"This means that every fight counts and you can effectively clear garrisons by war of attrition, small chunks at a time.","Esto significa que cada combate cuenta y puedes eliminar guarniciones por desgaste, poco a poco.",
JWK-FM-General-Savingandpersistence-a4293751-Claimingownershi,Claiming ownership of a vehicle does not affect its persistence.,,
JWK-FM-General-Savingandpersistence-aed4709b-YourAIsubordinat,Your AI subordinates are saved with your character. In multiplayer they will join and leave the server with you.,Tus reclutas IA son guardados con tu personaje. En multijugador se unen y salen del servidor contigo.,
JWK-FM-General-Savingandpersistence-b7bf73a2-Enemies,Enemies,Enemigos,
JWK-FM-General-Savingandpersistence-c8db22d9-Vehiclesthatarep,Vehicles that are parked in camps and operating bases are persisted even if they are not assigned to a parking spot.,,
JWK-FM-General-Savingandpersistence-ce9c1cd5-Ifyouabandonaveh,"If you abandon a vehicle in the world and get sufficiently far away, it may be gone once you get back! Assigning the vehicle to a parking spot also prevents this. Additionally, you will be able to recover the vehicle from far away.","Si abandonas un vehículo y te alejas lo suficiente, ¡puede desaparecer para cuando vuelvas! Asígnale un aparcamiento también para evitar esto. Además, podrás recuperar el vehículo a distancia.",
JWK-FM-General-Savingandpersistence-d103dd3c-Yourcharacterpos,"Your character position and inventory is fully saved. On return you will spawn at the same location you have exited, so make sure to exit the game while in a safe location!","La posición e inventario de tu personaje es grabado completamente. Al volver, aparecerás en el mismo punto donde desconectaste, ¡así que asegúrate de hacerlo en un sitio seguro!",
JWK-FM-General-Savingandpersistence-e6b80bac-Vehicles,Vehicles,Vehículos,
JWK-FM-General-Savingandpersistence-fe39bf22-Specificenemycha,"Specific enemy characters are not saved, so if you exit the game while surrounded by enemies, they will be gone after you load the game. Garrison compositions are however saved, which means if you attack a place of interest and eliminate a single enemy, that specific character will not automatically reappear. If you clear a location, but do not capture it, it will remain empty after the load - of course, unless enemy reinforcements arrive!","Los unidades enemigas no se guardan, así que si sales del juego rodeado de enemigos, estos no estarán cuando vuelvas a cargar la partida. La formación de guarniciones sin embargo, si son guardadas, lo que significa que si atacas un punto de interés y eliminas un solo enemigo, ese personaje en concreto no volverá a aparecer. Si despejas una ubicación, pero no las capturas, se mantendrá vacía después de cargar la partida. ¡A no ser que lleguen refuerzos, claro!",
JWK-FM-General-Strategyguide-348b92c1-Gettingsuppliesb,"Getting supplies becomes much easier once you've captured your first factory. It will passively produce new supplies each day, which you can transport to your FOBs, hideouts, or donate to towns. Factories continue production even when you skip time by resting in beds, so you can use this mechanism at moments of downtime. You should now focus on capturing additional factories to maximize your <b>production throughput</b>.","Conseguir suministros se vuelve mucho más fácil una vez que has capturado tu primera fábrica. Producirá pasivamente nuevos suministros cada día, que podrás transportar a tus FOB, escondites o donar a las ciudades. Las fábricas siguen produciendo incluso cuando te saltas el tiempo descansando en las camas, así que puedes utilizar este mecanismo en los momentos de inactividad. Ahora deberías centrarte en capturar fábricas adicionales para maximizar tu <b>generación de suministros</b>.",
JWK-FM-General-Strategyguide-3a3c2e16-Yournextpriority,"Your next priority should be to <b>establish a network of hideouts</b> across all towns. To do this, you need to increase support in each of them. Don't focus on a single location - instead, spread your efforts: hang posters in town A, donate supplies in town B, move on to town C, and eventually return to A. This rotation helps avoid diminishing returns and keeps the threat level moderately low.","Tu siguiente prioridad debería ser <b>establecer una red de escondites</b> en todos los pueblos. Para ello, necesitas incrementar el apoyo en cada uno de ellos. No te concentres en una solo ubicación, si no reparte tus esfuerzos: cuelga posters en el pueblo A, dona suministros en el pueblo B, pasa al pueblo C y más tarde vuelve a A. Esta rotación evita menores ganancias y mantiene el nivel de amenaza relativamente bajo.",
JWK-FM-General-Strategyguide-3dc81144-Onceyoucleartheg,"Once you clear the garrison and enter the factory area, a <b>battle will begin</b>. Thanks to your hideout network, friendly fighters should arrive to help even the odds. If your character is killed, you'll be able to quickly respawn at your FOB, grab a vehicle, and return to the battle before it's lost.","Una vez que despejes la guarnición y entres en la zona de la fábrica, comenzará una <b>batalla</b>. Gracias a tu red de escondites, deberían llegar rebeldes amigos para ayudar a igualar las fuerzas. Si matan a tu personaje, podrás reaparecer rápidamente en tu FOB, coger un vehículo y volver a la batalla antes de que se pierda.",
JWK-FM-General-Strategyguide-454dfb36-Nowyourereadytoc,"Now you're ready to capture an <b>enemy factory</b>. Choose one near your FOB, or establish a new one. Make sure it's stocked with weapons, ammunition, and medical items - either bring them manually or provide enough supplies so they can be purchased from the armory, medical tent, or other facilities. Set up a garage and park at least two vehicles. Whether you're playing solo or with others, you can also build a living area to command a squad of recruits during the assault.","Ahora estás listo para capturar una <b>fábrica enemiga</b>. Elige una cerca de tu FOB, o establece una nueva. Asegúrate de que está abastecida de armas, munición y artículos médicos: tráelos manualmente o proporciona suficientes suministros para que puedan comprarse en la armería, la tienda médica u otras instalaciones. Prepara un garaje y aparca al menos dos vehículos. Tanto si juegas en solitario como si juegas con otros, también puedes construir una zona habitable para comandar un escuadrón de reclutas durante el asalto.",
JWK-FM-General-Strategyguide-5f38e30a-Onceyouhaveastea,"Once you have a steady surplus of supplies, you can start taking over towns and military bases using the same process - ultimately leading to the <b>liberation of all territories and victory in the campaign</b>.","Una vez que tengas un excedente constante de suministros, puedes empezar a tomar ciudades y bases militares usando el mismo proceso -lo que finalmente te llevará a la <b>liberación de todos los territorios</b> y a la <b>victoria en la campaña</b>.",
