Id,Source,Translation,Comment
JWK-FM-Gameplay-Beingwanted-ab6a7942-Vehicleheat,Vehicle heat,Poziom poszukiwania pojazdu,
JWK-FM-Gameplay-Beingwanted-c33e2264-Heatlevelisameas,"<b>Heat level</b> is a measure of how much your character is wanted by the enemy. Once it drops to 0, you will no longer be wanted. Heat decreases over time as long as you stay out of sight of enemy troops. Your current heat level is represented by the fill level of the wanted status icon in the HUD. The time required to fully lose maximum heat depends on your difficulty settings.","<b>Poziom poszukiwania</b> określa, jak intensywnie twoja postać jest ścigana przez wroga. Gdy spadnie do 0, przestaniesz być poszukiwany. Poziom ten zmniejsza się z czasem, o ile pozostajesz poza zasięgiem wzroku wrogich oddziałów. Aktualny poziom jest widoczny w ikonie statusu poszukiwanego w HUD. Czas potrzebny na całkowite zniknięcie statusu zależy od poziomu trudności.",
JWK-FM-Gameplay-Beingwanted-e744d667-Ifyourcharacterd,"If your character dies, the heat level and wanted state does not transfer to your new character.","Jeśli twoja postać zginie, poziom poszukiwania i status poszukiwanego nie przenoszą się na nową postać.",
JWK-FM-Gameplay-Characterstatus-4a10a90c-Visibleifyourcha,"Visible if your character is considered a <b>combatant</b>. This is caused by carrying weapons, using military vehicles, and wearing military attire - or wearing no attire at all.","Widoczne, gdy twoja postać jest uznawana za <b>kombatanta</b>. Dzieje się tak w przypadku noszenia broni, korzystania z pojazdów wojskowych, noszenia wojskowego umundurowania lub całkowitego braku ubioru.",
JWK-FM-Gameplay-Characterstatus-6191884d-Visibleifyourcha,Visible if your character is within an <b>illegal area</b>.,"Widoczna, jeśli twoja postać znajduje się w <b>strefie zakazanej</b>.",
JWK-FM-Gameplay-Characterstatus-8173edf0-Visiblewhenyourc,"Visible when your character is within enemy sight. Pulling out weapons, acting suspiciously, or committing crimes is not the best idea.","Widoczna, gdy twoja postać znajduje się w zasięgu wzroku wroga. Wyciąganie broni, podejrzane zachowanie lub popełnianie przestępstw nie jest dobrym pomysłem.",
JWK-FM-Gameplay-Characterstatus-90edef57-Visibleifyourcha,"Visible if your character is <b>wanted</b>. Its fill level represents how much <b>heat</b> your character has, which reduces over time as you remain hidden.","Widoczna, jeśli twoja postać jest <b>poszukiwana</b>. Poziom wypełnienia ikony pokazuje, jak wysoki jest <b>poziom poszukiwania</b>, który zmniejsza się z czasem, gdy pozostajesz w ukryciu.",
JWK-FM-Gameplay-Characterstatus-990f1590-Visibleifyourcha,"Visible if your character is <b>undercover</b>, which means it's impersonating an enemy soldier.","Widoczne, gdy twoja postać znajduje się <b>pod przykrywką</b>, co oznacza, że podszywa się pod wrogiego żołnierza.",
JWK-FM-Gameplay-Characterstatus-Title,Character status,Status postaci,
JWK-FM-Gameplay-Characterstatus-b6527c5a-Visibleifyourcha,"Visible if your character has been detected as a threat and is within enemy sight. If you are at a distance, concealed, or in the dark, it will take longer for the enemies to recognize you. When this happens, the icon will gradually fill up, giving you a brief chance to hide.","Widoczna, jeśli twoja postać została rozpoznana jako zagrożenie i znajduje się w zasięgu wzroku wroga. Jeśli jesteś oddalony, ukryty lub przebywasz w ciemności, rozpoznanie zajmie im więcej czasu. W takim przypadku ikona będzie stopniowo się wypełniać, dając ci krótką chwilę na ukrycie się.",
JWK-FM-Gameplay-Characterstatus-cbab7f7a-Icons,Icons,Ikony,
JWK-FM-Gameplay-Characterstatus-e3b5523c-Characterstatusi,"<b>Character status</b> is indicated by various icons shown on the HUD in the upper-right corner of the screen. Depending on your <b>difficulty settings</b>, some of the indicators listed below may not be displayed in your game.",<b>Status postaci</b> jest oznaczany za pomocą różnych ikon widocznych w HUD w prawym górnym rogu ekranu. W zależności od <b>ustawień trudności</b> niektóre z poniższych wskaźników mogą nie być widoczne w twojej grze.,
JWK-FM-Gameplay-Characterstatus-e481642a-Visibleifyourveh,"Visible if your vehicle is <b>wanted</b>. Its fill level represents how much <b>heat</b> your vehicle has, which reduces over time as the vehicle stays out of sight.","Widoczne, jeśli twój pojazd jest <b>poszukiwany</b>. Jego poziom wypełnienia reprezentuje, jak duży jest <b>poziom poszukiwania</b> twojego pojazdu, który zmniejsza się z czasem, gdy pojazd pozostaje poza zasięgiem wzroku.",
JWK-FM-Gameplay-Commanding-30012d8c-Youcancommandasq,"You can command a squad using the vanilla commanding system. Your subordinates are persistent and in multiplayer sessions enter and exit the game with you. If your character dies, your squad will become detached. Any player, including you, can take command over a detached fighter by approaching them and using an action. Therefore, you can regain command if you return to your former squad with a new character quickly enough. A detached squad will disappear if there is no one nearby for a certain time.","Możesz dowodzić oddziałem, korzystając z podstawowego systemu dowodzenia. Twoi podkomendni są trwałymi jednostkami, które w sesjach wieloosobowych wchodzą i wychodzą z gry razem z tobą. Jeśli twoja postać zginie, oddział zostanie odłączony. Każdy gracz - w tym ty - może przejąć dowodzenie nad takim żołnierzem, podchodząc do niego i wykonując odpowiednią akcję. Dzięki temu możesz odzyskać dowodzenie, jeśli szybko wrócisz do swojego oddziału nową postacią. Odłączony oddział zniknie, jeśli przez pewien czas w pobliżu nie będzie żadnego gracza.",
JWK-FM-Gameplay-Commanding-Title,Commanding,Dowodzenie,
JWK-FM-Gameplay-Construction-18190382-Building,Building,Budowanie,
JWK-FM-Gameplay-Construction-1c0b2d1d-militarybasesFOB,- military bases<br/>- FOBs<br/>- factories,- bazy wojskowe<br/>- FOB-y<br/>- fabryki,
JWK-FM-Gameplay-Construction-47403c78-Buildablelocatio,Buildable locations,Tereny pod budowę,
JWK-FM-Gameplay-Construction-5e56e4d4-Typicallytheallo,"Typically, the allowed construction area reflects the physical bounds of the location - i.e. determined by the fenced off area. The total number of constructions at every location is limited for performance reasons.",Zazwyczaj dozwolony obszar budowy odpowiada fizycznym granicom lokacji - na przykład wyznaczonemu przez ogrodzony teren. Całkowita liczba konstrukcji w każdej lokacji jest ograniczona ze względów wydajnościowych.,
JWK-FM-Gameplay-Construction-7772c3ac-Constructionincl,"Construction includes placement of various items in the world and building structures. Both these actions are available via <b>radial menu</b>, but will only appear if your character is equipped with an <b>entrenching tool</b>. Moreover, construction is only possible at specific locations controlled by the resistance, primarily at <b>operating bases</b>.","Budowa obejmuje umieszczanie różnych obiektów w świecie gry oraz wznoszenie struktur. Obie te akcje są dostępne poprzez <b>menu kołowe</b>, ale pojawią się tylko wtedy, gdy postać jest wyposażona w <b>saperkę</b>. Ponadto budowa jest możliwa wyłącznie w określonych lokacjach kontrolowanych przez ruch oporu, głównie w <b>bazach operacyjnych</b>.",
JWK-FM-Gameplay-Construction-96e13b49-Disassembly,Disassembly,Demontaż,
JWK-FM-Gameplay-Construction-Title,Construction,Budowa,
JWK-FM-Gameplay-Construction-a3625008-Placeableobjects,"Placeable objects are smaller props that are paid for in money by the placing person. If an item can be owned, it will be automatically linked to the person placing it (for example: item storages).","Umieszczalne obiekty to mniejsze elementy dekoracyjne lub użytkowe, które są opłacane przez osobę je stawiającą. Jeśli obiekt może być własnością, zostanie automatycznie powiązany z osobą, która go umieściła (na przykład: magazyny przedmiotów).",
JWK-FM-Gameplay-Construction-c3cb9eb4-Variouslocations,"Various locations allow to construct different types of objects. In general, construction is possible at:","Różne lokalizacje pozwalają na konstruowanie różnych typów obiektów. Ogólnie rzecz biorąc, budowa jest możliwa w:",
JWK-FM-Gameplay-Construction-c628a961-Constructionscan,"Constructions can be removed by triggering an action while holding an entrenching tool in hand. Be careful with it, as you will not be reimbursed with any costs of the construction.","Konstrukcje można usuwać, wykonując odpowiednią akcję, gdy w ręce trzymana jest saperka. Zachowaj ostrożność - nie otrzymasz zwrotu kosztów poniesionych na budowę.",
JWK-FM-Gameplay-Construction-ca2af7ad-Placement,Placement,Rozmieszczanie,
JWK-FM-Gameplay-Construction-daa6c771-Buildablestructu,"Buildable structures cost resources, which are taken from the location storage. Structures belong to the resistance in general and are not linked to the specific person constructing them.","Konstrukcje budowlane kosztują zasoby, które są pobierane z magazynu lokalizacji. Struktury należą ogólnie do ruchu oporu i nie są powiązane z konkretną osobą, która je zbudowała.",
JWK-FM-Gameplay-Fasttravel-0506f8fa-Clickonyourselec,"Click on your selected fast travel destination to plan a route. If the trip can be performed, this will create a marker at the cursor location. Click on the marker to confirm and perform the travel.","Kliknij wybrane miejsce docelowe szybkiej podróży, aby zaplanować trasę. Jeśli podróż może zostać wykonana, w miejscu kursora pojawi się znacznik. Kliknij znacznik, aby potwierdzić i rozpocząć podróż.",
JWK-FM-Gameplay-Fasttravel-184aa371-Bydefaultfasttra,By default fast travel is only possible on main roads. If you want fast travel to be more accessible - or you're playing on a terrain with a very undeveloped road network - you can enable fast travel over dirt roads in the settings.,"Domyślnie szybka podróż jest możliwa tylko głównymi drogami. Jeśli chcesz, aby szybka podróż była bardziej dostępna - lub grasz na terenie z bardzo słabo rozwiniętą siecią dróg - możesz włączyć możliwość szybkiej podróży po drogach gruntowych w ustawieniach.",
JWK-FM-Gameplay-Fasttravel-1c33c293-Settings,Settings,Ustawienia,
JWK-FM-Gameplay-Fasttravel-2c5dc745-Fasttravelmaybed,Fast travel may be disabled alltogether.,Szybka podróż może być całkowicie wyłączona.,
JWK-FM-Gameplay-Fasttravel-312f8c0c-Maptool,Map tool,Narzędzie mapy,
JWK-FM-Gameplay-Fasttravel-59046333-Youcannotfasttra,"You cannot fast travel while undercover. If you or any passenger appears as a combatant, you can only travel over resistance controlled territory.","Nie możesz korzystać z szybkiej podróży będąc pod przykrywką. Jeśli Ty lub którykolwiek z pasażerów zostanie uznany za żołnierza, podróż będzie możliwa wyłączniepo terytorium kontrolowanym przez ruch oporu.",
JWK-FM-Gameplay-Fasttravel-Title,Fast travel,Szybka podróż,
JWK-FM-Gameplay-Fasttravel-b960cb04-Fasttravelwillco,"Fast travel will consume fuel using its own rate, separate from the base game fuel consumption rate. This factor can be also adjusted in settings.","Szybka podróż zużywa paliwo według własnego przelicznika, niezależnie od zużycia paliwa w grze podstawowej. Ten czynnik można również dostosować w ustawieniach.",
JWK-FM-Gameplay-Fasttravel-c155acf8-Fasttravelallows,"Fast travel allows you to skip driving your car over long distances and instantly appear at the destination. To use fast travel, you have to be in the driver seat of a functioning car, have enough fuel and be located on a road. Your travel destination must be also physically accessible by road.","Szybka podróż pozwala pominąć jazdę samochodem na długich dystansach i natychmiast pojawić się w miejscu docelowym. Aby skorzystać z szybkiej podróży, musisz siedzieć na miejscu kierowcy sprawnego pojazdu, posiadać wystarczającą ilość paliwa oraz znajdować się na drodze. Twoje miejsce docelowe musi być również fizycznie dostępne drogą lądową.",
JWK-FM-Gameplay-Fasttravel-e71344ab-Tousefasttravelo,"To use fast travel, open your map and select the fast travel tool (car icon) from the toolbox.","Aby skorzystać z szybkiej podróży, otwórz mapę i wybierz narzędzie szybkiej podróży (ikona samochodu) z przybornika.",
JWK-FM-Gameplay-Illegalzones-4c63a8ca-Therearemanyarea,"There are many areas that are forbidden to enter for civilians. Any players spotted in these areas will be instantly shot and hunted. Depending on your settings, these areas will be marked in red on your map and/or you will see a status icon on your HUD upon entering them. There is no need to frantically check your map to avoid entering them by accident - they are usually fenced and accompany military bases, outposts, factories, and other military or strategic points of interest.","Istnieje wiele obszarów, do których cywile nie mają wstępu. Każdy gracz zauważony w takiej strefie zostanie natychmiast ostrzelany i uznany za poszukiwanego. W zależności od ustawień, obszary te są oznaczone na czerwono na mapie i/lub powodują wyświetlenie odpowiedniej ikony statusu w HUD po wejściu na ich teren. Nie musisz nieustannie sprawdzać mapy - strefy te są zwykle ogrodzone i znajdują się w pobliżu baz wojskowych, posterunków, fabryk oraz innych strategicznych obiektów.",
JWK-FM-Gameplay-Illegalzones-Title,Illegal zones,Strefy zakazane,
JWK-FM-Gameplay-Illegalzones-b557e539-Militarypersonne,Military personnel is allowed to be present within illegal zones. You can <b>disguise</b> yourself in enemy uniform to walk around freely.,"Personel wojskowy może przebywać w <b>strefach zakazanych</b>. Możesz <b>przebrać się</b> w mundur wroga, aby poruszać się po nich swobodnie.",
JWK-FM-Gameplay-Money-26395fd0-Ifyouareextremel,"If you are extremely desperate, you can try extorting defenceless civilians. This should be your last resort, as it turns them hostile against you and makes you lose their hard-earned support.","Jeśli jesteś naprawdę zdesperowany, możesz spróbować wymusić pieniądze od bezbronnych cywilów. Powinno to być jednak ostatecznością, ponieważ sprawi, że staną się wobec ciebie wrodzy i stracisz ich ciężko zdobyte poparcie.",
JWK-FM-Gameplay-Money-7c9038e6-Therearemultiple,"There are multiple ways to make money, but collecting enemy dogtags and turning them in to the resistance is the most rewarding one. You can also sell equipment looted from the enemy.","Istnieje wiele sposobów zarabiania pieniędzy, jednak najbardziej opłacalne jest zbieranie nieśmiertelników wroga i przekazywanie ich ruchowi oporu. Można również sprzedawać sprzęt zdobyty od przeciwnika.",
JWK-FM-Gameplay-Money-8f5a541d-Youcantransfermo,"You can transfer money to another freedom fighter by accessing the radial menu and selecting the <b>Transfer money</b> option. To do so, you need to be in the immediate vicinity of the recipient. After money is sent, the transferee will receive a notification mentioning the sender name and amount of money received.","Możesz przekazać pieniądze innemu bojownikowi o wolność, korzystając z menu kołowego i wybierając opcję <b>Przelej pieniądze</b>. Aby to zrobić, musisz znajdować się w bezpośrednim pobliżu odbiorcy. Po przesłaniu środków odbiorca otrzyma powiadomienie z nazwą nadawcy i przekazaną kwotą.",
JWK-FM-Gameplay-Money-Title,Money,Pieniądze,
JWK-FM-Gameplay-Money-a30002b3-Moneymakesthewor,"<b>Money</b> makes the world go around and it is no different in <b>Freedom Fighters</b>. You will need it to buy gear, supplies, hire subordinates and expand your bases. Amount of possessed money can be checked at any moment by opening the inventory menu.","<b>Pieniądze</b> napędzają świat - i w <b>Freedom Fighters</b> nie jest inaczej. Potrzebujesz ich do zakupu sprzętu, zaopatrzenia, werbowania podkomendnych oraz rozbudowy baz. Ilość posiadanych środków można sprawdzić w dowolnym momencie, otwierając ekwipunek.",
JWK-FM-Gameplay-Money-cafbe4c5-Earningmethods,Earning methods,Sposoby zarabiania,
JWK-FM-Gameplay-Money-d5ae6699-Yourmoneyisvirtu,"Your money is virtual, which means there is no in-game wallet item and your balance is tied to your player profile. What happens with your balance in case of your character death depends on your difficulty settings - ranging from no penalty, through fixed fee, to a complete loss.","Twoje pieniądze są <b>wirtualne</b>, co oznacza, że w grze nie istnieje fizyczny portfel, a saldo jest przypisane do profilu gracza. To, co stanie się z twoimi środkami po śmierci postaci, zależy od poziomu trudności - od braku kary, przez stałą opłatę, aż po całkowitą utratę.",
JWK-FM-Gameplay-Money-dc3800b7-Youcanselectthec,You can select the currency used in your run during game setup. Selected currency format has no effect on the gameplay and is purely a cosmetic/role-playing change.,Walutę używaną w rozgrywce można wybrać podczas konfiguracji gry. Wybrany format waluty nie ma wpływu na rozgrywkę - pełni wyłącznie funkcję wizualną lub fabularną.,
JWK-FM-Gameplay-Money-f76891d6-Transferring,Transferring,Transferowanie,
JWK-FM-Gameplay-Ownership-006d84b1-Toacquireownersh,"To acquire ownership over an item, it must have no prior owner. In that case, you will see a <b>Claim ownership</b> action on the item. Just use it to claim the item as your own. If you are placing objects and the object can be owned, you will automatically claim ownership over it.","Aby przejąć własność przedmiotu, nie może on mieć wcześniejszego właściciela. W takim przypadku pojawi się opcja <b>Przejmij własność</b>. Wybierz ją, aby przypisać przedmiot do siebie. Jeśli rozmieszczasz obiekt, który może być posiadany, automatycznie stajesz się jego właścicielem.",
JWK-FM-Gameplay-Ownership-018bb400-Variousitemsinth,"Various items in the world can be <b>owned by freedom fighters</b> - such as containers placed in operating bases and vehicles found in the world. The <b>owner</b> can lock the item, restricting other players' access. Both lock state and ownership is persisted. This is useful if you want to keep your personal belongings secure, or make sure no reckless driver hijacks your valuable vehicle at a resistance base.","Różne przedmioty w świecie gry mogą być <b>własnością bojowników o wolność</b> - na przykład kontenery rozmieszczone w bazach operacyjnych lub pojazdy znalezione w świecie. <b>Właściciel</b> może zablokować przedmiot, ograniczając do niego dostęp innym graczom. Zarówno stan blokady, jak i własność są zapisywane. Jest to przydatne, jeśli chcesz zabezpieczyć swoje rzeczy lub upewnić się, że żaden lekkomyślny kierowca nie przywłaszczy sobie twojego cennego pojazdu w bazie ruchu oporu.",
JWK-FM-Gameplay-Ownership-31337544-Somevehiclesdoor,"Some vehicles, doors or containers cannot be opened even with a lockpick.","Niektórych pojazdów, drzwi ani kontenerów nie da się otworzyć nawet przy użyciu wytrychu.",
JWK-FM-Gameplay-Ownership-4413969f-Management,Management,Zarządzanie,
JWK-FM-Gameplay-Ownership-6b5fcdfe-Manydoorscanbeop,"Many doors can be opened if you know the right people - or... have the right tools. If you're not much of a social person, you can purchase the latter from resistance members.","Wiele drzwi można otworzyć, jeśli znasz odpowiednie osoby - albo masz odpowiednie narzędzia. Jeśli nie jesteś zbyt towarzyski, możesz je kupić u członków ruchu oporu.",
JWK-FM-Gameplay-Ownership-773b1dfe-Sometimesyoumaya,"Sometimes you may also want to pass the ownership to another player, for example if you are building containers for your squad. In that case you can use <b>Abandon ownership</b> action to release the item. Afterwards, it can be claimed by any other player. Abandoning the item will also automatically unlock it.","Czasami możesz chcieć przekazać własność innemu graczowi, na przykład podczas budowy kontenerów dla swojego oddziału. W takim przypadku możesz użyć akcji <b>Porzuć własność</b>, aby zwolnić przedmiot. Następnie może on zostać przejęty przez innego gracza. Porzucenie przedmiotu automatycznie powoduje jego odblokowanie.",
JWK-FM-Gameplay-Ownership-Title,Ownership,Własność,
JWK-FM-Gameplay-Ownership-c682b645-Tobeginthelockpi,"To begin, the lockpick must be equipped in hand. Be careful, as lockpicks are illegal to carry, and using them will make you wanted or break your disguise. The lockpicking action takes a few seconds to complete, and you may not succeed on your first try. A lockpick may also break during the process, so it's best to carry a few of them.","Aby rozpocząć, wytrych musi znajdować się w twojej ręce. Uważaj - posiadanie wytrychów jest nielegalne, a ich użycie może sprawić, że staniesz się poszukiwany lub naruszysz swoje przebranie (dzięki któremu jesteś pod przykrywką). Przełamywanie zamka zajmuje kilka sekund i nie zawsze kończy się sukcesem za pierwszym razem. Wytrych może się również złamać w trakcie próby, dlatego warto mieć przy sobie kilka sztuk.",
JWK-FM-Gameplay-Radialmenu-25a25738-Basicfeaturesava,"<b>Basic features available via the radial menu include:</b><br/>- Accessing <b>journal</b>, containing details about your current tasks<br/>- Accessing <b>campaign progress</b> menu, which lists your high-level objectives required to win the uprising<br/>- <b>Transferring money</b> to nearby <b>freedom fighters</b><br/>- Accessing placing and construction menus<br/>- Accessing <b>placing</b> and <b>construction</b> menus","<b>Podstawowe funkcje dostępne w menu kołowym obejmują:</b><br/>- Dostęp do <b>dziennika</b> zawierającego szczegóły aktualnych zadań<br/>- Dostęp do menu <b>postępu kampanii</b>, które przedstawia główne cele niezbędne do zwycięstwa w powstaniu<br/>- <b>Przekazywanie pieniędzy</b> pobliskim <b>bojownikom o wolność</b><br/>- Dostęp do menu <b>rozmieszczania</b> i <b>budowy</b>",
JWK-FM-Gameplay-Radialmenu-Title,Radial menu,Menu kołowe,
JWK-FM-Gameplay-Radialmenu-e30ccca2-Opentheradialmen,"Open the radial menu by pressing <b>J</b> to access various features specific to *Freedom Fighters*. This menu is context-aware, which means the options available within the menu may depend on your character state, objects in your vicinity, equipped tools and other. When additional options are available, you will usually see an on-screen prompt in the lower part of your screen.","Otwórz menu kołowe, naciskając <b>U</b>, aby uzyskać dostęp do różnych funkcji specyficznych dla Freedom Fighters. Menu to jest kontekstowe, co oznacza, że dostępne opcje mogą zależeć od stanu twojej postaci, pobliskich obiektów, posiadanego wyposażenia i innych czynników. Gdy dostępne są dodatkowe opcje, na dole ekranu pojawi się odpowiedni komunikat.",
JWK-FM-Gameplay-Radio-13458bcc-Youcanuseanyhand,"You can use any handheld radio to communicate with the resistance. To do so, you must equip the radio in hand and interact with it using the <b>radial menu</b>. You will see a call to action when the interaction is available. Remember to turn the radio on and tune it to required frequency. You also need to be within range of a controlled radio site.","Możesz używać dowolnego ręcznego radia do komunikacji z ruchem oporu. Aby to zrobić, musisz trzymać radio w ręku i wchodzić z nim w interakcję za pomocą <b>menu kołowego</b>. Gdy będzie to możliwe, na ekranie pojawi się odpowiedni komunikat. Pamiętaj, aby włączyć radio i ustawić wymaganą częstotliwość. Musisz również znajdować się w zasięgu kontrolowanej stacji radiowej.",
JWK-FM-Gameplay-Radio-Title,Radio,Radio,
JWK-FM-Gameplay-Respawn-0b386139-Towns,Towns,Miasta,
JWK-FM-Gameplay-Respawn-0f591aee-Afterjoiningthef,"After joining the fight for the first time, or after an unfortunate death, the player will be faced with the <b>deployment map tool</b>. In this view, they can select the respawn location they wish to use. If there is no location available, the player has to wait until remaining players reenable respawn availability. If there are no remaining players alive, the campaign will fail.","Po dołączeniu do walki po raz pierwszy lub po śmierci postaci pojawi się <b>narzędzie rozmieszczania  (na mapie)</b>. W tym widoku można wybrać lokalizację, w której nastąpi odrodzenie. Jeśli żadna lokalizacja nie jest dostępna, gracz musi poczekać, aż inni umożliwią ponowne odrodzenie. Jeśli żaden gracz nie pozostanie przy życiu, kampania zakończy się niepowodzeniem.",
JWK-FM-Gameplay-Respawn-1ae64749-Tospawninatownth,"To spawn in a town, there must be at least one <b>supporter</b> in the local population. By spawning, the player takes control of a civilian character that is taken away from the supporters amount. Town population is not affected by this.","Aby odrodzić się w mieście, musi znajdować się tam przynajmniej jeden <b>zwolennik</b> wśród lokalnej ludności. Podczas odrodzenia gracz przejmuje kontrolę nad cywilem, który zostaje odjęty z liczby zwolenników. Liczba mieszkańców miasta nie ulega zmianie.",
JWK-FM-Gameplay-Respawn-4b5620b6-Spawningatoperat,"Spawning at <b>operating bases</b> consumes a certain amount of resources, depending on the <b>operating base</b> type. Respawn cost, along with available resources at the base, is always shown in the <b>deployment map tool</b>.","Odrodzenie w <b>bazach operacyjnych</b> zużywa określoną ilość zasobów, zależną od typu danej bazy. Koszt odrodzenia oraz dostępne zasoby są zawsze widoczne w <b>narzędziu rozmieszczania (na mapie)</b>.",
JWK-FM-Gameplay-Respawn-8ddf3d73-Operatingbases,Operating bases,Bazy operacyjne,
JWK-FM-Gameplay-Respawn-906dc6ea-Spawnedcharacter,Spawned character will have a mix of resistance clothes and no equipment at all.,Odrodzona postać będzie mieć ubiór stanowiący mieszankę elementów odzieży ruchu oporu oraz nie będzie posiadać żadnego wyposażenia.,
JWK-FM-Gameplay-Respawn-9d2e62ef-Spawnedcharacter,"Spawned character will have civilian clothes, a basic handgun, a map and some bag.","Odrodzona postać będzie mieć cywilne ubranie, podstawowy pistolet, mapę oraz torbę.",
JWK-FM-Gameplay-Respawn-Title,Respawn,Odrodzenie,
JWK-FM-Gameplay-Resting-08bd2eb2-Healing,Healing,Leczenie,
JWK-FM-Gameplay-Resting-0a142ed0-Youcanusemostbed,"You can use most beds found in the world to <b>rest</b>. Resting advances time, which is useful if you want to skip night-time or, to the contrary, you want to carry out an assault in the dark.","Większości łóżek w świecie gry można użyć do <b>odpoczynku</b>. Odpoczynek przyspiesza upływ czasu, co jest przydatne, gdy chcesz pominąć noc lub przeciwnie - przeprowadzić atak po zmroku.",
JWK-FM-Gameplay-Resting-1d960dec-AdditionallyChar,"Additionally:<br/>- Character cannot be <b>wanted</b><br/>- If character is in <b>combat attire</b>, there cannot be enemies nearby<br/>- Bed cannot be in <b>illegal area</b>","Dodatkowo:<br/>- Postać nie może być <b>poszukiwana</b><br/>- Jeśli postać nosi <b>ubiór wojskowy</b>, w pobliżu nie mogą znajdować się wrogowie<br/>- <b>Łóżko</b> nie może znajdować się w <b>strefie zakazanej</b>",
JWK-FM-Gameplay-Resting-28bffe0d-Torestyouhavetoi,"To rest, you have to interact with a bed and select resting duration in the menu. In multiplayer, all players spawned in-world need to get near beds and confirm their readiness to rest. It is not possible to change planned rest duration while players are waiting. To do so, all players must cancel their readiness (or exit resting menu), which will clear currently planned rest.","Aby odpocząć, wejdź w interakcję z łóżkiem i wybierz czas odpoczynku w menu. W trybie wieloosobowym wszyscy gracze obecni w świecie muszą podejść do łóżek i potwierdzić gotowość do odpoczynku. Nie można zmienić zaplanowanego czasu odpoczynku, gdy inni gracze oczekują. Aby anulować aktualny plan, należy wyłączyć gotowość lub opuścić menu odpoczynku.",
JWK-FM-Gameplay-Resting-540d93e8-Dependingonyourd,"Depending on your difficulty settings, resting may heal player characters. Damage is healed in full, independently of the rest duration.","W zależności od poziomu trudności odpoczynek może przywracać zdrowie postaci graczy. Obrażenia są w pełni regenerowane, niezależnie od długości odpoczynku.",
JWK-FM-Gameplay-Resting-55b14b8e-Onceallrequiredp,"Once all required players are ready, a timelapse will occur, fast-forwarding by the selected duration.","Gdy wszyscy gracze potwierdzą gotowość, rozpocznie się przyspieszony upływ czasu na wybrany okres odpoczynku.",
JWK-FM-Gameplay-Resting-688f7a52-Requirements,Requirements,Wymagania,
JWK-FM-Gameplay-Resting-83c2e8a8-Eachplayerneedst,Each player needs to have a <b>wristwatch</b> in order to wake up at the planned time.,"Każdy gracz musi posiadać <b>zegarek na rękę</b>, aby obudzić się o zaplanowanej godzinie.",
JWK-FM-Gameplay-Resting-Title,Resting,Odpoczynek,
JWK-FM-Gameplay-Title,Gameplay,Rozgrywka,
JWK-FM-Gameplay-Undercover-1c1d09e1-Placingexplosive,Placing explosives or throwing away military gear on the ground will blow your cover.,Podkładanie ładunków wybuchowych lub wyrzucanie sprzętu wojskowego na ziemię może cię zdemaskować.,
JWK-FM-Gameplay-Undercover-296dcf24-Usingvehicleswit,Using vehicles without an explicit permission is not allowed. Interacting with parked enemy vehicles will instantly give you away.,Używanie pojazdów bez wyraźnego pozwolenia jest zabronione. Interakcja z zaparkowanymi pojazdami wroga natychmiast cię zdradzi.,
JWK-FM-Gameplay-Undercover-560c21f4-Breakingthecover,Breaking the cover,Zdemaskowanie,
JWK-FM-Gameplay-Undercover-5a2bd755-Havingbloodiedun,Having bloodied uniform will make you suspicious and won't allow to enter disguised state.,Noszenie zakrwawionego munduru wzbudza podejrzenia i uniemożliwia działania w kamuflażu.,
JWK-FM-Gameplay-Undercover-87d9fe0f-Manyactivitieswi,Many activities will make you suspicious and break your cover.,Wiele aktywności może wzbudzić podejrzenia i zdemaskować cię.,
JWK-FM-Gameplay-Undercover-89a57bb0-Dependingonyourd,"Depending on your difficulty settings, you will see a <b>status icon</b> when your character is undercover.","W zależności od poziomu trudności zobaczysz <b>ikonę statusu</b>, gdy twoja postać znajduje się pod przykrywką.",
JWK-FM-Gameplay-Undercover-9f9768ef-Likewisearandoms,"Likewise, a random soldier is not just allowed to take supplies as they please. Interacting with supply storages will make you wanted.","Podobnie, przypadkowy żołnierz nie może tak po prostu brać zapasów, jak mu się podoba. Interakcja z magazynami zaopatrzenia sprawi, że staniesz się poszukiwany.",
JWK-FM-Gameplay-Undercover-Title,Undercover,Pod przykrywką,
JWK-FM-Gameplay-Undercover-ad707e76-Bywearingcomplet,"By wearing complete enemy uniform your character can go <b>undercover</b>. In this state, you can enter <b>illegal areas</b>, openly carry weapons (if the weapon belongs to the enemy faction), and drive enemy vehicles without attracting attention. The cover can be blown if you act suspiciously or open fire.","Nosząc pełny mundur wroga, twoja postać może działać <b>pod przykrywką</b>. W tym stanie możesz wchodzić do <b>stref zakazanych</b>, otwarcie nosić broń (jeśli należy do frakcji wroga) oraz prowadzić wrogie pojazdy bez wzbudzania podejrzeń. Przykrywka może jednak zostać zdemaskowana, jeśli zachowujesz się podejrzanie lub otworzysz ogień.",
JWK-FM-Gameplay-Undercover-ea4418c5-Keepinmindthatbe,Keep in mind that being in disguise will trick other resistance members as well. You will be shot at by friendlies if you are seen in disguise.,"Pamiętaj, że działanie pod przykryciem oszuka również innych członków ruchu oporu. Zostaniesz ostrzelany przez sojuszników, jeśli zostaniesz zauważony w przebraniu.",
JWK-FM-General-Difficultysettings-1c48f8f3-Presets,Presets,Ustawienia wstępne,
