Id,Source,Translation,Comment
JWK-FM-Gameplay-Radio-Title,Radio,Radio,
JWK-FM-Gameplay-Respawn-0b386139-Towns,Towns,Villes,
JWK-FM-Gameplay-Respawn-0f591aee-Afterjoiningthef,"After joining the fight for the first time, or after an unfortunate death, the player will be faced with the <b>deployment map tool</b>. In this view, they can select the respawn location they wish to use. If there is no location available, the player has to wait until remaining players reenable respawn availability. If there are no remaining players alive, the campaign will fail.","Après avoir rejoint le combat pour la première fois ou après une mort malheureuse, le joueur verra l'outil <b>de la carte de déploiement</b>. Il peut y sélectionner l'emplacement de réapparition souhaité. S'il n'y en a aucun, il doit attendre que les autres joueurs réactivent la réapparition. S'il n'y a plus de joueurs en vie, la campagne échoue.",
JWK-FM-Gameplay-Respawn-1ae64749-Tospawninatownth,"To spawn in a town, there must be at least one <b>supporter</b> in the local population. By spawning, the player takes control of a civilian character that is taken away from the supporters amount. Town population is not affected by this.","Pour apparaître dans une ville, il doit y avoir au moins un <b>soutien</b> dans la population locale. En apparaissant, le joueur prend le contrôle d'un civil retiré du nombre de soutiens - la population totale n'est pas affectée.",
JWK-FM-Gameplay-Respawn-4b5620b6-Spawningatoperat,"Spawning at <b>operating bases</b> consumes a certain amount of resources, depending on the <b>operating base</b> type. Respawn cost, along with available resources at the base, is always shown in the <b>deployment map tool</b>.",La réapparition dans les <b>bases opérationnelles</b> consomme une certaine quantité de fournitures selon le type de base. Le coût et les fournitures disponibles sont affichés dans l'outil <b>de la carte de déploiement</b>.,
JWK-FM-Gameplay-Respawn-8ddf3d73-Operatingbases,Operating bases,Bases opérationnelles,
JWK-FM-Gameplay-Respawn-906dc6ea-Spawnedcharacter,Spawned character will have a mix of resistance clothes and no equipment at all.,Le personnage renaissant aura un mélange de vêtements de résistance et pas d'équipement du tout.,
JWK-FM-Gameplay-Respawn-9d2e62ef-Spawnedcharacter,"Spawned character will have civilian clothes, a basic handgun, a map and some bag.","Le personnage spawné aura des vêtements civils, une arme de poing basique, une carte et quelques sacs.",
JWK-FM-Gameplay-Respawn-Title,Respawn,Réapparition,
JWK-FM-Gameplay-Resting-08bd2eb2-Healing,Healing,Soins,
JWK-FM-Gameplay-Resting-0a142ed0-Youcanusemostbed,"You can use most beds found in the world to <b>rest</b>. Resting advances time, which is useful if you want to skip night-time or, to the contrary, you want to carry out an assault in the dark.","Vous pouvez utiliser la plupart des lits trouvés dans le monde pour vous <b>reposer</b>. Le repos fait avancer le temps, ce qui est utile si vous voulez sauter la nuit ou, au contraire, si vous voulez mener un assaut dans l'obscurité.",
JWK-FM-Gameplay-Resting-1d960dec-AdditionallyChar,"Additionally:<br/>- Character cannot be <b>wanted</b><br/>- If character is in <b>combat attire</b>, there cannot be enemies nearby<br/>- Bed cannot be in <b>illegal area</b>","De plus :<br/>- Le personnage ne doit pas être <b>recherché</b><br/>- En <b>tenue de combat</b>, aucun ennemi ne doit être proche<br/>- Le lit ne doit pas être dans une <b>zone illégale</b>",
JWK-FM-Gameplay-Resting-28bffe0d-Torestyouhavetoi,"To rest, you have to interact with a bed and select resting duration in the menu. In multiplayer, all players spawned in-world need to get near beds and confirm their readiness to rest. It is not possible to change planned rest duration while players are waiting. To do so, all players must cancel their readiness (or exit resting menu), which will clear currently planned rest.","Pour vous reposer, vous devez interagir avec un lit et sélectionner la durée du repos dans le menu. En multijoueur, tous les joueurs spawnés dans le monde doivent s'approcher des lits et confirmer qu'ils sont prêts à se reposer. Il n'est pas possible de modifier la durée de repos prévue pendant que les joueurs attendent. Pour ce faire, tous les joueurs doivent annuler leur disponibilité (ou quitter le menu de repos), ce qui effacera le repos actuellement planifié.",
JWK-FM-Gameplay-Resting-540d93e8-Dependingonyourd,"Depending on your difficulty settings, resting may heal player characters. Damage is healed in full, independently of the rest duration.","En fonction de vos paramètres de difficulté, le repos peut soigner les personnages-joueurs. Les dégâts sont intégralement soignés, indépendamment de la durée du repos.",
JWK-FM-Gameplay-Resting-55b14b8e-Onceallrequiredp,"Once all required players are ready, a timelapse will occur, fast-forwarding by the selected duration.","Une fois que tous les joueurs requis sont prêts, un timelapse se produira, avec une avance rapide de la durée sélectionnée.",
JWK-FM-Gameplay-Resting-688f7a52-Requirements,Requirements,Prérequis,
JWK-FM-Gameplay-Resting-83c2e8a8-Eachplayerneedst,Each player needs to have a <b>wristwatch</b> in order to wake up at the planned time.,Chaque joueur doit avoir une <b>montre</b> afin de se réveiller à l'heure prévue.,
JWK-FM-Gameplay-Resting-Title,Resting,Repos,
JWK-FM-Gameplay-Title,Gameplay,Gameplay,
JWK-FM-Gameplay-Undercover-1c1d09e1-Placingexplosive,Placing explosives or throwing away military gear on the ground will blow your cover.,,
JWK-FM-Gameplay-Undercover-296dcf24-Usingvehicleswit,Using vehicles without an explicit permission is not allowed. Interacting with parked enemy vehicles will instantly give you away.,,
JWK-FM-Gameplay-Undercover-560c21f4-Breakingthecover,Breaking the cover,,
JWK-FM-Gameplay-Undercover-5a2bd755-Havingbloodiedun,Having bloodied uniform will make you suspicious and won't allow to enter disguised state.,,
JWK-FM-Gameplay-Undercover-87d9fe0f-Manyactivitieswi,Many activities will make you suspicious and break your cover.,,
JWK-FM-Gameplay-Undercover-89a57bb0-Dependingonyourd,"Depending on your difficulty settings, you will see a <b>status icon</b> when your character is undercover.","En fonction de vos paramètres de difficulté, vous verrez une icône d'état lorsque votre personnage est sous couverture.",
JWK-FM-Gameplay-Undercover-9f9768ef-Likewisearandoms,"Likewise, a random soldier is not just allowed to take supplies as they please. Interacting with supply storages will make you wanted.",,
JWK-FM-Gameplay-Undercover-Title,Undercover,Sous couverture,
JWK-FM-Gameplay-Undercover-ad707e76-Bywearingcomplet,"By wearing complete enemy uniform your character can go <b>undercover</b>. In this state, you can enter <b>illegal areas</b>, openly carry weapons (if the weapon belongs to the enemy faction), and drive enemy vehicles without attracting attention. The cover can be blown if you act suspiciously or open fire.","En portant un uniforme ennemi complet, votre personnage peut devenir <b>sous couverture</b>. Dans cet état, vous pouvez entrer dans des <b>zones illégales</b>, porter ouvertement des armes (si elles appartiennent à la faction ennemie) et conduire des véhicules ennemis sans attirer l'attention. La couverture peut être compromise si vous agissez de manière suspecte ou si vous ouvrez le feu.",
JWK-FM-Gameplay-Undercover-ea4418c5-Keepinmindthatbe,Keep in mind that being in disguise will trick other resistance members as well. You will be shot at by friendlies if you are seen in disguise.,,
JWK-FM-General-Difficultysettings-1c48f8f3-Presets,Presets,Préréglages,
JWK-FM-General-Difficultysettings-2243e7c5-Ifyouareanadmini,"If you are an administrator, you can access the difficulty settings interface during playthrough by accessing the FF admin menu (through the base game's pause menu).",,
JWK-FM-General-Difficultysettings-47058037-Someoptionscanno,"Some options cannot be changed after the game has been started, so attempting to select a preset at runtime will always result in the preset switching to <b>Custom</b>. That's because FF will apply all possible settings from your preset of choice, while leaving unchangeable ones at their original values, resulting in a custom set.",,
JWK-FM-General-Difficultysettings-4bf25a49-Whenstartinganew,"When starting a new game, you can modify various settings to adjust the difficulty and mechanics to your play style. Although these are collectively called difficulty settings, some of the choices are rather a matter of preference. Almost all of the settings can be changed at any point later during the playthrough.","Lorsque vous démarrez une nouvelle partie, vous pouvez ajuster divers paramètres afin d'adapter la difficulté et les mécaniques à votre style de jeu. Bien qu'ils soient regroupés sous le terme « paramètres de difficulté », certains relèvent davantage de préférences personnelles. La quasi-totalité de ces paramètres peut être modifiée à tout moment au cours de la partie.",
JWK-FM-General-Difficultysettings-9d638641-Bydefaultregular,"By default, regular players can access the difficulty settings interface in a read-only mode to inspect the settings selected, also via the pause menu. This can be turned off in the miscellaneous section of the settings.",,
JWK-FM-General-Difficultysettings-Title,Difficulty settings,Paramètres de difficulté,
JWK-FM-General-Difficultysettings-d1b0e7f9-Youcanquicklycha,"You can quickly change all settings by selecting one of the predefined presets. Selecting a preset does not prevent you from adjusting the settings further - if you change any of the options, the preset selector will automatically switch to <b>Custom</b>, retaining all other settings from the preset. This way you can use any of the presets as a starting point.","Vous pouvez modifier rapidement tous les paramètres en sélectionnant l'un des préréglages prédéfinis. Si vous changez l'une des options, le sélecteur passera automatiquement à <b>Personnalisé</b>, tout en conservant tous les autres paramètres du préréglage choisi.",
JWK-FM-General-Difficultysettings-eae24d1e-Ifthisisyourfirs,"If this is your first playthrough, we recommend using <b>Normal</b> preset to experience a balanced gameplay the way it was envisioned.","Si vous jouez pour la première fois, nous vous recommandons d'utiliser le préréglage <b>Normal</b> pour bénéficier d'une expérience de jeu équilibrée, tel qu'il a été imaginé.",
JWK-FM-General-Gamemaster-08b1c362-Youcanediteachpl,You can edit each player's money balance and heat level by accessing their character attributes via the GM interface.,Vous pouvez modifier l'argent et le niveau de tension de chaque joueur via les attributs du personnage dans l'interface GM.,
JWK-FM-General-Gamemaster-5e41abf4-Spawningunitsorv,"Spawning units or vehicles from factions that are not used by FF (i.e., not assigned to any role in the current campaign) is not supported and may lead to unexpected bugs. Due to certain limitations in the base game, the ability to edit factions and/or issue them custom tasks via the GM is disabled when playing FF.","Faire apparaître des unités ou des véhicules de factions non utilisées par FF (c'est-à-dire non assignées à un rôle dans la campagne en cours) n'est pas pris en charge et peut entraîner des bugs inattendus. En raison de certaines limitations du jeu de base, la possibilité de modifier les factions et/ou de leur attribuer des tâches personnalisées via le GM est désactivée lors de l'utilisation de FF.",
JWK-FM-General-Gamemaster-Title,Game master,Game Master,
JWK-FM-General-Gamemaster-a134dceb-UsingtheGMistypi,Using the GM is typically useful for removing stuck AI characters or clearing road jams. It is safe to remove units spawned by FF.,Le GM est utile pour retirer des IA bloquées ou dégager des routes. Il est sûr de supprimer des unités générées par FF.,
JWK-FM-General-Gamemaster-e1ae8d1f-FreedomFightersi,"Freedom Fighters is not specifically designed to be played like a Game Master session, but using the GM is generally safe. Any units or vehicles spawned in the world should not interfere with or break FF, although they may be ignored by some FF functionalities.","Freedom Fighters n'est pas spécifiquement conçu pour être joué comme une session de Game Master, mais l'utilisation du GM est généralement sûre. Toute unité ou tout véhicule généré dans le monde ne devrait pas interférer avec ou casser FF, bien qu'ils puissent être ignorés par certaines fonctionnalités de FF.",
JWK-FM-General-NewGame-12f43a92-Factions,Factions,Factions,
JWK-FM-General-NewGame-1ea712a9-Duetomanyadditio,"Due to many additional features, <b>Freedom Fighters</b> is not automatically compatible with modded factions. In the base version, you can play as <b>FIA</b>, and choose between <b>USA</b> and <b>USSR</b> in the roles of allied and enemy factions. Multiple community-made factions are available with addition of extra compatibility mods, so make sure to search through the Arma Reforger Workshop or the relevant Discord community area to download them.",,
JWK-FM-General-NewGame-432ca4f4-Othersettings,Other settings,Autres paramètres,
JWK-FM-General-NewGame-6fadf98b-playerfactionthe,"- <b>player faction</b>: the resistance faction. Irregular forces that will use a mix of their own and allied faction equipment.<br/>- <b>enemy faction</b>: the occupier faction. Regular and organized army, controlling all significant points on the map, with no shortage of assets.<br/>- <b>allied faction</b>: external power that supplies the resistance with political and military aid. Not directly present in the world, but the resistance may have access to some of its weapons and vehicles.<br/>- <b>civilian faction</b>: the local population, present in towns and non-military facilities. Depending on world events, specific characters may become supporters of the resistance or occupier forces and become involved.","- <b>Faction des joueurs</b> : la faction de la résistance. Des forces irrégulières qui utiliseront un mélange de leur propre équipement et de celui des factions alliées.<br/>- <b>faction ennemie</b> : la faction de l'occupant. Armée régulière et organisée, contrôlant tous les points importants de la carte, ne manquant pas de moyens.<br/>- <b>faction alliée</b> : puissance extérieure qui fournit à la résistance une aide politique et militaire. Pas directement présente dans le monde, mais la résistance peut avoir accès à certaines de ses armes et véhicules.<br/>- <b>faction civile</b> : la population locale, présente dans les villes et les installations non militaires. En fonction des événements mondiaux, des personnages spécifiques peuvent devenir des partisans de la résistance ou des forces d'occupation et s'impliquer.",
JWK-FM-General-NewGame-72f97d2c-Setupconfigurati,"<b>Setup configuration cannot be changed</b> after the game has started. If you want to change the factions, you need to start a fresh playthrough. However, almost all difficulty settings can be changed, even when the game is running.",,
JWK-FM-General-NewGame-8b5610f6-Ifthereisnoadmin,"If there is no administrator present, a short timer will start, after which the game will start automatically with default settings. This prevents unattended servers from being stuck in the pre game screen. That behavior can be disabled in the server configuration file. The timer is stopped if an administrator logs in, so you can take your time to adjust the settings or wait for everyone to join.",,
JWK-FM-General-NewGame-Title,New Game,Nouvelle partie,
JWK-FM-General-NewGame-adb038dd-Youcanalsochange,"You can also change the displayed format of the ingame currency to your liking. This is a purely cosmetic feature and has no impact on the actual gameplay mechanics. By default, Arland and Everon scenarios use <b>tollars</b> (Ŧ), which is the canon currency on Everon, while Kolguyev scenario defaults to roubles.",,
JWK-FM-General-NewGame-caa7c4ea-Whetheryoulaunch,"Whether you launch via single player scenario, host a local server or set up a dedicated server, new <b>Freedom Fighters</b> game is started using an ingame UI. All three playing methods are supported. Moreover, you can freely switch between single player and a locally hosted server - your campaign progres will carry over seamlessly.","Que vous lanciez un scénario solo, que vous hébergiez un serveur local ou que vous configuriez un serveur dédié, la nouvelle partie de <b>Freedom Fighters</b> est lancée via une interface utilisateur en jeu. Les trois méthodes de jeu sont supportées. De plus, vous pouvez passer librement d'une partie solo à un serveur local : la progression de votre campagne sera conservée sans interruption.",
JWK-FM-General-NewGame-d064b2d0-Pregame,Pre game,Avant la partie,
JWK-FM-General-NewGame-f2ad1b21-Ifthereisnosaved,"If there is no saved data present, all joining players will see a <b>pre game</b> screen. At this point, an administrator is able to adjust the setup and difficulty settings. If you are connecting to a dedicated server, you need to log in with a chat command first. If you are running single player or hosting locally, you are automatically granted the administrator privileges.",,
JWK-FM-General-Savingandpersistence-118b3297-Character,Character,Personnage,
JWK-FM-General-Savingandpersistence-83e5f857-Vehiclesfoundint,"Vehicles found in the world are not persistent by default - regardless whether you capture them on the go, or hijack from a parking spot. To preserve a vehicle during save/load, you have to assign it to a parking spot in a garage or a helipad at a controlled operating base.","Les véhicules trouvés dans le monde ne sont pas persistants par défaut - que vous les capturiez sur le terrain ou que vous les détourniez d'une place de parking. Pour préserver un véhicule lors d'une sauvegarde/chargement, vous devez l'assigner à une place de parking dans un <b>garage</b> ou à un <b>héliport</b> d'une <b>base opérationnelle</b> contrôlée.",
JWK-FM-General-Savingandpersistence-8f375cd3-FreedomFightersi,"<b>Freedom Fighters</b> is a semi-persistent scenario, which means that overall game progress is saved, but not the exact state of the world. Global save is performed periodically every 10 minutes to protect players from losing progress due to a fatal crash, and on every server exit (or closing the game in single player). In multiplayer, the player profile is saved on player disconnect.","<b>Freedom Fighters</b> est un scénario semi-persistant, ce qui signifie que la progression globale du jeu est sauvegardée, mais pas l'état exact du monde. Une sauvegarde globale est effectuée périodiquement toutes les 10 minutes pour éviter que les joueurs ne perdent leur progression à cause d'un crash fatal, et à chaque sortie du serveur (ou à la fermeture du jeu en solo). En multijoueur, le profil du joueur est sauvegardé lors de la déconnexion du joueur.",
JWK-FM-General-Savingandpersistence-Title,Saving and persistence,Sauvegarde et persistance,
JWK-FM-General-Savingandpersistence-a038584a-Ifyourcharacterd,"If your character dies, their body will be persisted after you disconnect or exit, enabling you to return to it. But if you lose your next character, the previous body will be removed - only the last body is preserved.","Si votre personnage meurt, son corps sera conservé après que vous vous soyez déconnecté ou que vous ayez quitté le jeu, ce qui vous permettra d'y revenir. Mais si vous perdez votre personnage suivant, le corps précédent sera supprimé - seul le dernier corps est préservé.",
JWK-FM-General-Savingandpersistence-a1d9ffc4-Thismeansthateve,"This means that every fight counts and you can effectively clear garrisons by war of attrition, small chunks at a time.","Cela signifie que chaque combat compte et que vous pouvez effectivement libérer des garnisons par une guerre d'usure, de petits morceaux à la fois.",
JWK-FM-General-Savingandpersistence-a4293751-Claimingownershi,Claiming ownership of a vehicle does not affect its persistence.,Revendiquer la propriété d'un véhicule n'affecte pas sa persistance.,
JWK-FM-General-Savingandpersistence-aed4709b-YourAIsubordinat,Your AI subordinates are saved with your character. In multiplayer they will join and leave the server with you.,"Vos subordonnés IA sont sauvegardés avec votre personnage. En multijoueur, ils rejoignent et quittent le serveur avec vous.",
JWK-FM-General-Savingandpersistence-b7bf73a2-Enemies,Enemies,Ennemis,
JWK-FM-General-Savingandpersistence-c8db22d9-Vehiclesthatarep,Vehicles that are parked in camps and operating bases are persisted even if they are not assigned to a parking spot.,Les véhicules stationnés dans les camps ou bases opérationnelles sont persistants même sans emplacement attribué.,
JWK-FM-General-Savingandpersistence-ce9c1cd5-Ifyouabandonaveh,"If you abandon a vehicle in the world and get sufficiently far away, it may be gone once you get back! Assigning the vehicle to a parking spot also prevents this. Additionally, you will be able to recover the vehicle from far away.","Si vous abandonnez un véhicule dans le monde et que vous vous éloignez suffisamment, il se peut qu'il ait disparu à votre retour ! Le fait d'assigner le véhicule à une place de parking permet d'éviter ce problème. De plus, vous pourrez récupérer le véhicule à distance.",
JWK-FM-General-Savingandpersistence-d103dd3c-Yourcharacterpos,"Your character position and inventory is fully saved. On return you will spawn at the same location you have exited, so make sure to exit the game while in a safe location!","La position et l'inventaire de votre personnage sont entièrement sauvegardés. Lorsque vous revenez après avoir quitté le jeu, vous réapparaîtrez à l'endroit où vous vous trouviez - veillez donc à quitter le jeu dans un endroit sûr!",
JWK-FM-General-Savingandpersistence-e6b80bac-Vehicles,Vehicles,Véhicules,
JWK-FM-General-Savingandpersistence-fe39bf22-Specificenemycha,"Specific enemy characters are not saved, so if you exit the game while surrounded by enemies, they will be gone after you load the game. Garrison compositions are however saved, which means if you attack a place of interest and eliminate a single enemy, that specific character will not automatically reappear. If you clear a location, but do not capture it, it will remain empty after the load - of course, unless enemy reinforcements arrive!","Les personnages ennemis spécifiques ne sont pas sauvegardés, donc si vous quittez le jeu alors que vous êtes entouré d'ennemis, ils auront disparu lorsque vous rechargerez le jeu. Les compositions des garnisons sont toutefois sauvegardées, ce qui signifie que si vous attaquez un lieu intéressant et éliminez un seul ennemi, ce personnage spécifique ne réapparaîtra pas automatiquement. Si vous libérez un emplacement, mais que vous ne le capturez pas, il restera vide après le chargement - bien sûr, à moins que des renforts ennemis n'arrivent !",
JWK-FM-General-Strategyguide-348b92c1-Gettingsuppliesb,"Getting supplies becomes much easier once you've captured your first factory. It will passively produce new supplies each day, which you can transport to your FOBs, hideouts, or donate to towns. Factories continue production even when you skip time by resting in beds, so you can use this mechanism at moments of downtime. You should now focus on capturing additional factories to maximize your <b>production throughput</b>.","Une fois que vous avez capturé votre première usine, l'obtention de fournitures devient beaucoup plus simple. Elle produira automatiquement de nouvelles fournitures chaque jour, que vous pourrez transporter vers vos FOB, cachettes ou donner aux villes. Les usines continuent de produire même lorsque vous passez le temps en vous reposant, ce qui permet d'exploiter ce mécanisme pendant les périodes creuses. Vous devriez désormais vous concentrer sur la capture d'autres usines afin de maximiser votre <b>capacité de production</b>.",
JWK-FM-General-Strategyguide-3a3c2e16-Yournextpriority,"Your next priority should be to <b>establish a network of hideouts</b> across all towns. To do this, you need to increase support in each of them. Don't focus on a single location - instead, spread your efforts: hang posters in town A, donate supplies in town B, move on to town C, and eventually return to A. This rotation helps avoid diminishing returns and keeps the threat level moderately low.","Votre prochaine priorité devrait être d' <b>établir un réseau de cachettes</b> à travers toutes les villes. Pour ce faire, vous devez augmenter le soutien dans chacune d'entre elles. Ne vous concentrez pas sur un seul endroit - au lieu de cela, répartissez vos efforts : accrochez des affiches dans la ville A, donnez des fournitures dans la ville B, passez à la ville C et revenez finalement à A. Cette rotation permet d'éviter les rendements décroissants et de maintenir le niveau de menace à un niveau modérément bas.",
JWK-FM-General-Strategyguide-3dc81144-Onceyoucleartheg,"Once you clear the garrison and enter the factory area, a <b>battle will begin</b>. Thanks to your hideout network, friendly fighters should arrive to help even the odds. If your character is killed, you'll be able to quickly respawn at your FOB, grab a vehicle, and return to the battle before it's lost.","Une fois que vous aurez éliminé la garnison et pénétré dans la zone de l'usine, une <b>bataille commencera</b>. Grâce à votre réseau de cachettes, des combattants alliés arriveront pour rééquilibrer les chances. Si votre personnage est tué, vous pourrez rapidement réapparaître à votre FOB, prendre un véhicule et revenir au combat avant que la bataille ne soit perdue.",
JWK-FM-General-Strategyguide-454dfb36-Nowyourereadytoc,"Now you're ready to capture an <b>enemy factory</b>. Choose one near your FOB, or establish a new one. Make sure it's stocked with weapons, ammunition, and medical items - either bring them manually or provide enough supplies so they can be purchased from the armory, medical tent, or other facilities. Set up a garage and park at least two vehicles. Whether you're playing solo or with others, you can also build a living area to command a squad of recruits during the assault.","Vous êtes maintenant prêt à capturer une <b>usine ennemie</b>. Choisissez-en une près de votre FOB, ou établissez-en un nouveau. Assurez-vous qu'elle dispose d'armes, de munitions et d'objets médicaux - apportez-les manuellement ou fournissez suffisamment de ressources pour qu'ils puissent être achetés à l'armurerie, à la tente médicale ou dans d'autres installations. Installez un garage et garez au moins deux véhicules. Que vous jouiez seul ou en groupe, vous pouvez également construire une zone d'habitation pour commander une escouade de recrues pendant l'assaut.",
JWK-FM-General-Strategyguide-5f38e30a-Onceyouhaveastea,"Once you have a steady surplus of supplies, you can start taking over towns and military bases using the same process - ultimately leading to the <b>liberation of all territories and victory in the campaign</b>.","Une fois que vous disposez d'un surplus régulier de fournitures, vous pouvez commencer à prendre le contrôle des villes et des bases militaires en utilisant le même processus - ce qui mènera finalement à la <b>libération de tous les territoires et à la victoire dans la campagne</b>.",
JWK-FM-General-Strategyguide-5f8f9bac-Everynewhideoutw,"Every new hideout will make your life a little easier - reducing travel time to resupply, pick up posters, or report mission progress. Once your hideouts are established, stock them with supplies, including your <b>HQ</b>. Resupplied hideouts enable the resistance to dispatch fighters who can assist in capturing key points of interest.","Chaque nouvelle cachette vous facilitera un peu plus la vie en réduisant le temps de déplacement pour vous réapprovisionner, récupérer des affiches ou signaler la progression de la mission. Une fois vos planques établies, approvisionnez-les en fournitures, y compris votre <b>QG</b>. Les cachettes ravitaillées permettent à la résistance d'envoyer des combattants qui peuvent aider à capturer des points d'intérêt clés.",
JWK-FM-General-Strategyguide-78fb8bcf-Startbycompletin,"Start by completing the <b>introductory storyline</b>. By the end of it, you should have established your first <b>FOB</b> and learned how to earn money by collecting enemy <b>dogtags</b>, as well as how to raise support by hanging <b>propaganda posters</b>.","Commencez par terminer le <b>scénario d'introduction</b>. À la fin de celui-ci, vous devriez avoir établi votre première <b>FOB</b> et appris à gagner de l'argent en collectant les <b>plaques d'identification</b> de l'ennemi, ainsi qu'à obtenir du soutien en accrochant des <b>affiches de propagande</b>.",
JWK-FM-General-Strategyguide-Title,Strategy guide,Guide de stratégie,
JWK-FM-General-Strategyguide-b3e38570-Placingpostersan,"Placing posters and talking to people may not be enough in towns with larger populations. The most effective method is <b>donating supplies</b>, which at this point can be obtained in one of the following ways:<br/>- <b>Purchase with money at ports</b>: Earn money by turning in dogtags, completing resistance missions, or selling loot at shops.<br/>- <b>Raid an enemy factory</b>: Go in guns blazing, or infiltrate undercover and casually drive off with the cargo.<br/>- <b>Ambush enemy transports</b>: Enemy trucks may carry varying amounts of supplies.<br/>- <b>Loot enemy checkpoints</b>: Occasionally, you may find a pile of supplies nearby.","Poser des affiches et parler aux habitants peut ne pas suffire dans les villes à forte population. La méthode la plus efficace est de <b>donner des fournitures</b>, qui à ce stade peuvent être obtenues de l'une des manières suivantes :<br/>- <b>Achat avec de l'argent dans les ports</b> : gagnez de l'argent en remettant des dogtags, en accomplissant des missions de résistance ou en vendant du butin dans les magasins.<br/>- <b>Faire un raid sur une usine ennemie</b> : attaquez frontalement, ou infiltrez-vous sous couverture et partez tranquillement avec la cargaison.<br/>- <b>Tendre une embuscade aux transports ennemis</b> : les camions ennemis peuvent transporter des quantités variables de fournitures.<br/>- <b>Fouiller les points de contrôle ennemis</b> : il est parfois possible d'y trouver une pile de fournitures.",
JWK-FM-General-Strategyguide-c064ff76-Proceedtothefact,"Proceed to the factory and clear the <b>enemy garrison</b>. You'll likely face heavy resistance, but you can tackle it in stages. If you're playing solo, consider using a sniper rifle to harass enemies from a distance, frequently changing position to avoid detection. In other situations, a frontal assault with AI squadmates may be effective.","Rendez-vous à l'usine et éliminez la <b>garnison ennemie</b>. Vous devrez probablement faire face à une forte résistance, mais vous pouvez progresser par étapes. Si vous jouez en solo, envisagez d'utiliser un fusil de précision pour harceler les ennemis à distance, en changeant régulièrement de position pour éviter d'être repéré. Dans d'autres situations, une attaque frontale avec des coéquipiers IA peut s'avérer efficace.",
JWK-FM-General-Strategyguide-f56ffbd1-Inthemeantimecon,"In the meantime, consider capturing <b>radio and radar sites</b>, which will help you consolidate your control over territory. This makes traveling safer, as enemy patrols will only appear in zones still under their control.","En attendant, envisagez de capturer des <b>sites radio et radar</b>, ce qui vous aidera à consolider votre contrôle sur le territoire. Cela rend les déplacements plus sûrs, car les patrouilles ennemies n'apparaîtront que dans les zones encore sous leur contrôle.",
JWK-FM-General-Tips-0b3690c5-Makesuretohaveat,"Make sure to have at least one dose of epinephrine on you. It can be self-administered if you get downed, which is crucial for lone wolves.","Assurez-vous d'avoir au moins une dose d'épinéphrine sur vous. Elle peut être auto-administrée en cas de chute, ce qui est crucial pour les loups solitaires.",
JWK-FM-General-Tips-1b2502ae-Bloodiedclothesw,"Bloodied clothes will make you wanted on sight. If your clothes are bloodied, you will see a hint on the inventory screen. Go swimming in the ocean or a lake to clean the clothes.",,
JWK-FM-General-Tips-1b495196-Donotgetintoafig,"Do not get into a fight if you don't have a way out. Situation usually escalates very quickly and you may find yourself surrounded and overwhelmed, even if you had the upper hand at the start. Have an exit strategy and don't be afraid to break contact. You can always come later and try again.","Ne vous engagez pas dans un combat si vous n'avez pas d'issue. La situation s'aggrave généralement très vite et vous risquez de vous retrouver encerclé et submergé, même si vous aviez l'avantage au départ. Ayez une stratégie de sortie et n'ayez pas peur de rompre le contact. Vous pourrez toujours revenir plus tard et réessayer.",
JWK-FM-General-Tips-45321b3b-Youcanusepublicp,"You can use public payphones to report resistance activity and lure the enemy into an ambush, or provoke a battle.",Vous pouvez utiliser les téléphones publics pour signaler les activités de la résistance et attirer l'ennemi dans une embuscade ou provoquer une bataille.,
JWK-FM-General-Tips-59cd876f-Youcanalsosteals,"You can also steal supplies from an enemy factory without capturing it. Likewise, create distraction, drive up in an enemy cargo truck while disguised, load supplies and get away quickly!","Vous pouvez également voler des fournitures dans une usine ennemie sans la capturer. De même, créez une distraction, montez dans un camion de marchandises ennemi tout en étant déguisé, chargez des fournitures et partez rapidement !",
JWK-FM-General-Tips-60485557-Youcanpurchaseci,"You can purchase civilian clothes in a clothing shop. It may be useful to store a few sets at your military base, so you can disguise as a civilian after respawning.","Vous pouvez acheter des vêtements civils dans un magasin de vêtements. Il peut être utile de stocker quelques ensembles dans votre base militaire, afin de pouvoir vous déguiser en civil après avoir réapparu.",
JWK-FM-General-Tips-6b41d07f-Youcancaptureene,"You can capture enemy APCs or helicopters in the early game. Scout the location and ask for distraction at the other side of the enemy compound. Disguise yourself in enemy uniform to enter the illegal zone freely and hijack the vehicle, while everyone's attention is elsewhere.","Vous pouvez capturer les véhicules blindés de transport de troupes ou les hélicoptères ennemis en début de partie. Repérez l'endroit et demandez une distraction de l'autre côté de l'enceinte ennemie. Déguisez-vous en uniforme ennemi pour entrer librement dans la zone illégale et détourner le véhicule, pendant que l'attention de tous est ailleurs.",
JWK-FM-General-Tips-80dcc867-Beforetryingtoca,"Before trying to capture an enemy base, build a FOB nearby and stock it with resources to respawn there. Place a garage and assign a vehicle that will act as a taxi. Even if your entire squad dies and the vehicle stays left on the battlefield, you will be able to recover it remotely from the FOB. In this manner you will be able to deliver reinforcements sustainably.","Avant d'essayer de capturer une base ennemie, construisez une FOB à proximité et approvisionnez-la en fournitures pour y réapparaître. Placez un garage et assignez un véhicule qui servira de taxi. Même si toute votre escouade meurt et que le véhicule reste sur le champ de bataille, vous pourrez le récupérer à distance depuis la FOB. Vous pourrez ainsi acheminer des renforts de manière durable.",
