Id,Source,Translation,Comment
JWK-FM-Gameplay-Money-Title,Money,资金,
JWK-FM-Gameplay-Money-a30002b3-Moneymakesthewor,"<b>Money</b> makes the world go around and it is no different in <b>Freedom Fighters</b>. You will need it to buy gear, supplies, hire subordinates and expand your bases. Amount of possessed money can be checked at any moment by opening the inventory menu.",<b>金钱</b>推动世界运转，在<b>自由战士</b>中也不例外。你需要金钱购买装备、物资、雇佣下属并扩展你的基地。随时可通过打开物品栏查看所持金额。,
JWK-FM-Gameplay-Money-cafbe4c5-Earningmethods,Earning methods,赚钱方式,
JWK-FM-Gameplay-Money-d5ae6699-Yourmoneyisvirtu,"Your money is virtual, which means there is no in-game wallet item and your balance is tied to your player profile. What happens with your balance in case of your character death depends on your difficulty settings - ranging from no penalty, through fixed fee, to a complete loss.",你的金钱是虚拟的，这意味着游戏中没有钱包物品，你的余额绑定在玩家档案上。角色死亡时余额的处理取决于难度设置--从无惩罚、固定费用到完全失去不等。,
JWK-FM-Gameplay-Money-dc3800b7-Youcanselectthec,You can select the currency used in your run during game setup. Selected currency format has no effect on the gameplay and is purely a cosmetic/role-playing change.,在游戏设置中，你可以选择使用的货币类型。所选货币格式不会影响游戏玩法，仅为美观或角色扮演效果。,
JWK-FM-Gameplay-Money-f76891d6-Transferring,Transferring,转移,
JWK-FM-Gameplay-Ownership-006d84b1-Toacquireownersh,"To acquire ownership over an item, it must have no prior owner. In that case, you will see a <b>Claim ownership</b> action on the item. Just use it to claim the item as your own. If you are placing objects and the object can be owned, you will automatically claim ownership over it.",获取物品所有权的前提是该物品没有现有所有者。此时，你将在物品上看到<b>声明所有权</b>操作，使用它即可将物品声明为自己的。如果你正在放置可拥有的物品，你会自动获得其所有权。,
JWK-FM-Gameplay-Ownership-018bb400-Variousitemsinth,"Various items in the world can be <b>owned by freedom fighters</b> - such as containers placed in operating bases and vehicles found in the world. The <b>owner</b> can lock the item, restricting other players' access. Both lock state and ownership is persisted. This is useful if you want to keep your personal belongings secure, or make sure no reckless driver hijacks your valuable vehicle at a resistance base.",世界中的各种物品可以被<b>拥有</b>的<b>自由战士</b>占有--例如放置在作战基地的容器和世界中的车辆。<b>所有者</b>可以锁定物品，限制其他玩家访问。锁定状态和所有权都会持久保存。这对于保护个人物品安全或防止其他玩家在抵抗基地抢夺贵重车辆非常有用。,
JWK-FM-Gameplay-Ownership-31337544-Somevehiclesdoor,"Some vehicles, doors or containers cannot be opened even with a lockpick.",,
JWK-FM-Gameplay-Ownership-4413969f-Management,Management,管理,
JWK-FM-Gameplay-Ownership-6b5fcdfe-Manydoorscanbeop,"Many doors can be opened if you know the right people - or... have the right tools. If you're not much of a social person, you can purchase the latter from resistance members.",,
JWK-FM-Gameplay-Ownership-773b1dfe-Sometimesyoumaya,"Sometimes you may also want to pass the ownership to another player, for example if you are building containers for your squad. In that case you can use <b>Abandon ownership</b> action to release the item. Afterwards, it can be claimed by any other player. Abandoning the item will also automatically unlock it.",有时你可能想将所有权转交给其他玩家，例如为小队建造容器。这时可使用<b>放弃所有权</b>操作释放物品，之后其他玩家即可声明所有权。放弃物品也会自动解锁它。,
JWK-FM-Gameplay-Ownership-Title,Ownership,所有权,
JWK-FM-Gameplay-Ownership-c682b645-Tobeginthelockpi,"To begin, the lockpick must be equipped in hand. Be careful, as lockpicks are illegal to carry, and using them will make you wanted or break your disguise. The lockpicking action takes a few seconds to complete, and you may not succeed on your first try. A lockpick may also break during the process, so it's best to carry a few of them.",,
JWK-FM-Gameplay-Radialmenu-25a25738-Basicfeaturesava,"<b>Basic features available via the radial menu include:</b><br/>- Accessing <b>journal</b>, containing details about your current tasks<br/>- Accessing <b>campaign progress</b> menu, which lists your high-level objectives required to win the uprising<br/>- <b>Transferring money</b> to nearby <b>freedom fighters</b><br/>- Accessing placing and construction menus<br/>- Accessing <b>placing</b> and <b>construction</b> menus",,
JWK-FM-Gameplay-Radialmenu-Title,Radial menu,环形菜单,
JWK-FM-Gameplay-Radialmenu-e30ccca2-Opentheradialmen,"Open the radial menu by pressing <b>J</b> to access various features specific to *Freedom Fighters*. This menu is context-aware, which means the options available within the menu may depend on your character state, objects in your vicinity, equipped tools and other. When additional options are available, you will usually see an on-screen prompt in the lower part of your screen.",,
JWK-FM-Gameplay-Radio-13458bcc-Youcanuseanyhand,"You can use any handheld radio to communicate with the resistance. To do so, you must equip the radio in hand and interact with it using the <b>radial menu</b>. You will see a call to action when the interaction is available. Remember to turn the radio on and tune it to required frequency. You also need to be within range of a controlled radio site.",你可以使用任何手持无线电与抵抗组织通信。为此，你必须将无线电装备在手中，并通过<b>环状菜单</b>与其互动。当互动可用时，会出现操作提示。记得开启无线电并调至所需频率，同时需要在受控制无线电站的有效范围内。,
JWK-FM-Gameplay-Radio-Title,Radio,无线电,
JWK-FM-Gameplay-Respawn-0b386139-Towns,Towns,城镇,
JWK-FM-Gameplay-Respawn-0f591aee-Afterjoiningthef,"After joining the fight for the first time, or after an unfortunate death, the player will be faced with the <b>deployment map tool</b>. In this view, they can select the respawn location they wish to use. If there is no location available, the player has to wait until remaining players reenable respawn availability. If there are no remaining players alive, the campaign will fail.",首次加入战斗或遭遇不幸死亡后，玩家将面对<b>部署地图工具</b>。在该界面中，他们可以选择希望使用的重生地点。如果没有可用地点，玩家必须等待其他玩家重新启用重生。如果没有其他玩家存活，战役将失败。,
JWK-FM-Gameplay-Respawn-1ae64749-Tospawninatownth,"To spawn in a town, there must be at least one <b>supporter</b> in the local population. By spawning, the player takes control of a civilian character that is taken away from the supporters amount. Town population is not affected by this.",要在城镇生成角色，当地人口中至少必须有一名<b>支持者</b>。生成时，玩家将控制一个平民角色，该角色数量从支持者总数中扣除，但不会影响城镇总人口。,
JWK-FM-Gameplay-Respawn-4b5620b6-Spawningatoperat,"Spawning at <b>operating bases</b> consumes a certain amount of resources, depending on the <b>operating base</b> type. Respawn cost, along with available resources at the base, is always shown in the <b>deployment map tool</b>.",在<b>作战基地</b>生成角色会消耗一定量的资源，具体取决于<b>作战基地</b>类型。重生费用及基地可用资源会始终显示在<b>部署地图工具</b>中。,
JWK-FM-Gameplay-Respawn-8ddf3d73-Operatingbases,Operating bases,操作基地,
JWK-FM-Gameplay-Respawn-906dc6ea-Spawnedcharacter,Spawned character will have a mix of resistance clothes and no equipment at all.,生成的角色将穿着混合的抵抗服装且没有任何装备。,
JWK-FM-Gameplay-Respawn-9d2e62ef-Spawnedcharacter,"Spawned character will have civilian clothes, a basic handgun, a map and some bag.",生成的角色将穿着平民服装，持有基础手枪、地图和一些背包。,
JWK-FM-Gameplay-Respawn-Title,Respawn,重生,
JWK-FM-Gameplay-Resting-08bd2eb2-Healing,Healing,治疗,
JWK-FM-Gameplay-Resting-0a142ed0-Youcanusemostbed,"You can use most beds found in the world to <b>rest</b>. Resting advances time, which is useful if you want to skip night-time or, to the contrary, you want to carry out an assault in the dark.",你可以使用世界中大多数床位进行<b>休息</b>。休息会推进时间，这对于跳过夜晚或相反进行夜间突袭非常有用。,
JWK-FM-Gameplay-Resting-1d960dec-AdditionallyChar,"Additionally:<br/>- Character cannot be <b>wanted</b><br/>- If character is in <b>combat attire</b>, there cannot be enemies nearby<br/>- Bed cannot be in <b>illegal area</b>",,
JWK-FM-Gameplay-Resting-28bffe0d-Torestyouhavetoi,"To rest, you have to interact with a bed and select resting duration in the menu. In multiplayer, all players spawned in-world need to get near beds and confirm their readiness to rest. It is not possible to change planned rest duration while players are waiting. To do so, all players must cancel their readiness (or exit resting menu), which will clear currently planned rest.",要休息，需与床互动并在菜单中选择休息时长。在多人游戏中，所有生成在世界的玩家都需靠近床并确认准备休息。玩家等待期间无法更改计划的休息时长。如需更改，所有玩家必须取消准备（或退出休息菜单），以清除当前计划的休息时间。,
JWK-FM-Gameplay-Resting-540d93e8-Dependingonyourd,"Depending on your difficulty settings, resting may heal player characters. Damage is healed in full, independently of the rest duration.",根据你的难度设置，休息可能会为玩家角色恢复生命值。伤害将完全恢复，与休息时长无关。,
JWK-FM-Gameplay-Resting-55b14b8e-Onceallrequiredp,"Once all required players are ready, a timelapse will occur, fast-forwarding by the selected duration.",当所有必要玩家准备就绪后，将进行时间流逝，快进至所选时长。,
JWK-FM-Gameplay-Resting-688f7a52-Requirements,Requirements,要求,
JWK-FM-Gameplay-Resting-83c2e8a8-Eachplayerneedst,Each player needs to have a <b>wristwatch</b> in order to wake up at the planned time.,每位玩家需要拥有一块<b>手表</b>以便按计划时间醒来。,
JWK-FM-Gameplay-Resting-Title,Resting,休息,
JWK-FM-Gameplay-Title,Gameplay,游戏玩法,
JWK-FM-Gameplay-Undercover-1c1d09e1-Placingexplosive,Placing explosives or throwing away military gear on the ground will blow your cover.,,
JWK-FM-Gameplay-Undercover-296dcf24-Usingvehicleswit,Using vehicles without an explicit permission is not allowed. Interacting with parked enemy vehicles will instantly give you away.,,
JWK-FM-Gameplay-Undercover-560c21f4-Breakingthecover,Breaking the cover,,
JWK-FM-Gameplay-Undercover-5a2bd755-Havingbloodiedun,Having bloodied uniform will make you suspicious and won't allow to enter disguised state.,,
JWK-FM-Gameplay-Undercover-87d9fe0f-Manyactivitieswi,Many activities will make you suspicious and break your cover.,,
JWK-FM-Gameplay-Undercover-89a57bb0-Dependingonyourd,"Depending on your difficulty settings, you will see a <b>status icon</b> when your character is undercover.",根据你的难度设置，当你的角色卧底时，你会看到一个状态图标。,
JWK-FM-Gameplay-Undercover-9f9768ef-Likewisearandoms,"Likewise, a random soldier is not just allowed to take supplies as they please. Interacting with supply storages will make you wanted.",,
JWK-FM-Gameplay-Undercover-Title,Undercover,卧底,
JWK-FM-Gameplay-Undercover-ad707e76-Bywearingcomplet,"By wearing complete enemy uniform your character can go <b>undercover</b>. In this state, you can enter <b>illegal areas</b>, openly carry weapons (if the weapon belongs to the enemy faction), and drive enemy vehicles without attracting attention. The cover can be blown if you act suspiciously or open fire.",穿上敌方全套制服后，你的角色可以<b>卧底</b>。在这种状态下，你可以进入非法区域，公开携带武器（如果该武器属于敌方阵营）并驾驶敌方车辆而不引起注意。如果你行为可疑或开火，你的掩护可能会被揭穿。,
JWK-FM-Gameplay-Undercover-ea4418c5-Keepinmindthatbe,Keep in mind that being in disguise will trick other resistance members as well. You will be shot at by friendlies if you are seen in disguise.,,
JWK-FM-General-Difficultysettings-1c48f8f3-Presets,Presets,预设,
JWK-FM-General-Difficultysettings-2243e7c5-Ifyouareanadmini,"If you are an administrator, you can access the difficulty settings interface during playthrough by accessing the FF admin menu (through the base game's pause menu).",,
JWK-FM-General-Difficultysettings-47058037-Someoptionscanno,"Some options cannot be changed after the game has been started, so attempting to select a preset at runtime will always result in the preset switching to <b>Custom</b>. That's because FF will apply all possible settings from your preset of choice, while leaving unchangeable ones at their original values, resulting in a custom set.",,
JWK-FM-General-Difficultysettings-4bf25a49-Whenstartinganew,"When starting a new game, you can modify various settings to adjust the difficulty and mechanics to your play style. Although these are collectively called difficulty settings, some of the choices are rather a matter of preference. Almost all of the settings can be changed at any point later during the playthrough.",,
JWK-FM-General-Difficultysettings-9d638641-Bydefaultregular,"By default, regular players can access the difficulty settings interface in a read-only mode to inspect the settings selected, also via the pause menu. This can be turned off in the miscellaneous section of the settings.",,
JWK-FM-General-Difficultysettings-Title,Difficulty settings,难度设置,
JWK-FM-General-Difficultysettings-d1b0e7f9-Youcanquicklycha,"You can quickly change all settings by selecting one of the predefined presets. Selecting a preset does not prevent you from adjusting the settings further - if you change any of the options, the preset selector will automatically switch to <b>Custom</b>, retaining all other settings from the preset. This way you can use any of the presets as a starting point.",你可以通过选择预设方案快速更改所有设置。选择预设不会阻止你进一步调整设置--如果你更改了其中的任何选项，预设选择器将自动切换为<b>自定义</b>，并保留该预设中的其他所有设置。这样，你就可以将任意预设作为起点进行游戏调整。,
JWK-FM-General-Difficultysettings-eae24d1e-Ifthisisyourfirs,"If this is your first playthrough, we recommend using <b>Normal</b> preset to experience a balanced gameplay the way it was envisioned.",如果这是你的首次游玩，我们推荐使用<b>普通</b>预设，以体验设计者设想的平衡玩法。,
JWK-FM-General-Gamemaster-08b1c362-Youcanediteachpl,You can edit each player's money balance and heat level by accessing their character attributes via the GM interface.,,
JWK-FM-General-Gamemaster-5e41abf4-Spawningunitsorv,"Spawning units or vehicles from factions that are not used by FF (i.e., not assigned to any role in the current campaign) is not supported and may lead to unexpected bugs. Due to certain limitations in the base game, the ability to edit factions and/or issue them custom tasks via the GM is disabled when playing FF.",,
JWK-FM-General-Gamemaster-Title,Game master,,
JWK-FM-General-Gamemaster-a134dceb-UsingtheGMistypi,Using the GM is typically useful for removing stuck AI characters or clearing road jams. It is safe to remove units spawned by FF.,,
JWK-FM-General-Gamemaster-e1ae8d1f-FreedomFightersi,"Freedom Fighters is not specifically designed to be played like a Game Master session, but using the GM is generally safe. Any units or vehicles spawned in the world should not interfere with or break FF, although they may be ignored by some FF functionalities.",,
JWK-FM-General-NewGame-12f43a92-Factions,Factions,阵营,
JWK-FM-General-NewGame-1ea712a9-Duetomanyadditio,"Due to many additional features, <b>Freedom Fighters</b> is not automatically compatible with modded factions. In the base version, you can play as <b>FIA</b>, and choose between <b>USA</b> and <b>USSR</b> in the roles of allied and enemy factions. Multiple community-made factions are available with addition of extra compatibility mods, so make sure to search through the Arma Reforger Workshop or the relevant Discord community area to download them.",,
JWK-FM-General-NewGame-432ca4f4-Othersettings,Other settings,其他设置,
JWK-FM-General-NewGame-6fadf98b-playerfactionthe,"- <b>player faction</b>: the resistance faction. Irregular forces that will use a mix of their own and allied faction equipment.<br/>- <b>enemy faction</b>: the occupier faction. Regular and organized army, controlling all significant points on the map, with no shortage of assets.<br/>- <b>allied faction</b>: external power that supplies the resistance with political and military aid. Not directly present in the world, but the resistance may have access to some of its weapons and vehicles.<br/>- <b>civilian faction</b>: the local population, present in towns and non-military facilities. Depending on world events, specific characters may become supporters of the resistance or occupier forces and become involved.",- <b>玩家阵营</b>：抵抗组织阵营。由不规则部队组成，使用自有及盟军阵营装备。<br/>- <b>敌方阵营</b>：占领军阵营。正规有组织的军队，控制地图上所有重要据点，资源充足。<br/>- <b>盟军阵营</b>：为抵抗组织提供政治和军事援助的外部势力。不会直接出现在世界中，但抵抗组织可能获得部分其武器和车辆。<br/>- <b>平民阵营</b>：本地居民，出现在城镇和非军事设施中。根据世界事件，特定角色可能成为抵抗组织或占领军的支持者并参与其中。,
JWK-FM-General-NewGame-72f97d2c-Setupconfigurati,"<b>Setup configuration cannot be changed</b> after the game has started. If you want to change the factions, you need to start a fresh playthrough. However, almost all difficulty settings can be changed, even when the game is running.",,
JWK-FM-General-NewGame-8b5610f6-Ifthereisnoadmin,"If there is no administrator present, a short timer will start, after which the game will start automatically with default settings. This prevents unattended servers from being stuck in the pre game screen. That behavior can be disabled in the server configuration file. The timer is stopped if an administrator logs in, so you can take your time to adjust the settings or wait for everyone to join.",,
JWK-FM-General-NewGame-Title,New Game,,
JWK-FM-General-NewGame-adb038dd-Youcanalsochange,"You can also change the displayed format of the ingame currency to your liking. This is a purely cosmetic feature and has no impact on the actual gameplay mechanics. By default, Arland and Everon scenarios use <b>tollars</b> (Ŧ), which is the canon currency on Everon, while Kolguyev scenario defaults to roubles.",,
JWK-FM-General-NewGame-caa7c4ea-Whetheryoulaunch,"Whether you launch via single player scenario, host a local server or set up a dedicated server, new <b>Freedom Fighters</b> game is started using an ingame UI. All three playing methods are supported. Moreover, you can freely switch between single player and a locally hosted server - your campaign progres will carry over seamlessly.",无论是通过单人场景启动、托管本地服务器还是设置专用服务器，新游戏<b>自由战士</b>都通过游戏内UI启动。三种玩法方式均支持。此外，你可以自由切换单人和本地托管服务器--你的战役进度将无缝延续。,
JWK-FM-General-NewGame-d064b2d0-Pregame,Pre game,赛前,
JWK-FM-General-NewGame-f2ad1b21-Ifthereisnosaved,"If there is no saved data present, all joining players will see a <b>pre game</b> screen. At this point, an administrator is able to adjust the setup and difficulty settings. If you are connecting to a dedicated server, you need to log in with a chat command first. If you are running single player or hosting locally, you are automatically granted the administrator privileges.",,
JWK-FM-General-Savingandpersistence-118b3297-Character,Character,角色,
JWK-FM-General-Savingandpersistence-83e5f857-Vehiclesfoundint,"Vehicles found in the world are not persistent by default - regardless whether you capture them on the go, or hijack from a parking spot. To preserve a vehicle during save/load, you have to assign it to a parking spot in a garage or a helipad at a controlled operating base.",世界中发现的车辆默认不持久--无论你是否即时占有，或从停车点劫取。要在保存/加载中保留车辆，你必须将其分配到受控制<b>作战基地</b>的<b>车库</b>或<b>直升机停机坪</b>停车位。,
JWK-FM-General-Savingandpersistence-8f375cd3-FreedomFightersi,"<b>Freedom Fighters</b> is a semi-persistent scenario, which means that overall game progress is saved, but not the exact state of the world. Global save is performed periodically every 10 minutes to protect players from losing progress due to a fatal crash, and on every server exit (or closing the game in single player). In multiplayer, the player profile is saved on player disconnect.",《自由战士》是半持久场景，这意味着整体游戏进度会保存，但世界的精确状态不会。全局保存每10分钟进行一次，以防止因致命崩溃而失去进度，并在每次服务器退出（或单人游戏关闭）时保存。在多人游戏中，玩家档案在玩家断开连接时保存。,
JWK-FM-General-Savingandpersistence-Title,Saving and persistence,保存与持久化,
JWK-FM-General-Savingandpersistence-a038584a-Ifyourcharacterd,"If your character dies, their body will be persisted after you disconnect or exit, enabling you to return to it. But if you lose your next character, the previous body will be removed - only the last body is preserved.",若角色死亡，其尸体将在你断开或退出后持续存在，使你可以返回。但如果你失去下一个角色，之前的尸体将被移除--仅保留最后一具尸体。,
JWK-FM-General-Savingandpersistence-a1d9ffc4-Thismeansthateve,"This means that every fight counts and you can effectively clear garrisons by war of attrition, small chunks at a time.",这意味着每场战斗都至关重要，你可以通过消耗战和逐步清理小规模兵力，有效清理驻防点。,
JWK-FM-General-Savingandpersistence-a4293751-Claimingownershi,Claiming ownership of a vehicle does not affect its persistence.,,
JWK-FM-General-Savingandpersistence-aed4709b-YourAIsubordinat,Your AI subordinates are saved with your character. In multiplayer they will join and leave the server with you.,你的AI下属会与角色一同保存。在多人游戏中，他们会随你加入或离开服务器。,
JWK-FM-General-Savingandpersistence-b7bf73a2-Enemies,Enemies,敌人,
JWK-FM-General-Savingandpersistence-c8db22d9-Vehiclesthatarep,Vehicles that are parked in camps and operating bases are persisted even if they are not assigned to a parking spot.,,
JWK-FM-General-Savingandpersistence-ce9c1cd5-Ifyouabandonaveh,"If you abandon a vehicle in the world and get sufficiently far away, it may be gone once you get back! Assigning the vehicle to a parking spot also prevents this. Additionally, you will be able to recover the vehicle from far away.",如果你在世界中弃置车辆并离开足够远，返回时可能已经消失！将车辆分配到停车位也可防止此情况。此外，你可以从远处取回车辆。,
JWK-FM-General-Savingandpersistence-d103dd3c-Yourcharacterpos,"Your character position and inventory is fully saved. On return you will spawn at the same location you have exited, so make sure to exit the game while in a safe location!",你的角色位置和物品栏将被完整保存。返回时，你将从退出时的位置生成，因此请确保在安全地点退出游戏！,
JWK-FM-General-Savingandpersistence-e6b80bac-Vehicles,Vehicles,载具,
JWK-FM-General-Savingandpersistence-fe39bf22-Specificenemycha,"Specific enemy characters are not saved, so if you exit the game while surrounded by enemies, they will be gone after you load the game. Garrison compositions are however saved, which means if you attack a place of interest and eliminate a single enemy, that specific character will not automatically reappear. If you clear a location, but do not capture it, it will remain empty after the load - of course, unless enemy reinforcements arrive!",特定敌方角色不会被保存，因此如果在被敌人包围时退出游戏，加载后他们将消失。然而，驻防编成会被保存，这意味着如果你攻击兴趣点并消灭单个敌人，该特定角色不会自动重新出现。如果清理一个地点但未占领，它在加载后仍将为空--当然，除非敌方增援到达！,
JWK-FM-General-Strategyguide-348b92c1-Gettingsuppliesb,"Getting supplies becomes much easier once you've captured your first factory. It will passively produce new supplies each day, which you can transport to your FOBs, hideouts, or donate to towns. Factories continue production even when you skip time by resting in beds, so you can use this mechanism at moments of downtime. You should now focus on capturing additional factories to maximize your <b>production throughput</b>.",一旦夺取首个工厂，补给获取将更容易。工厂每天会被动生产新物资，可运送至FOB、藏身点或捐赠给城镇。即使通过床休息跳过时间，工厂仍会继续生产，可利用此机制度过空闲时间。你现在应关注夺取更多工厂，以最大化<b>生产产量</b>。,
JWK-FM-General-Strategyguide-3a3c2e16-Yournextpriority,"Your next priority should be to <b>establish a network of hideouts</b> across all towns. To do this, you need to increase support in each of them. Don't focus on a single location - instead, spread your efforts: hang posters in town A, donate supplies in town B, move on to town C, and eventually return to A. This rotation helps avoid diminishing returns and keeps the threat level moderately low.",接下来，你的重点应是<b>在所有城镇建立藏身点网络</b>。为此，你需要提升每个城镇的支持度。不要只专注于单一地点--应分散努力：在A镇张贴海报，在B镇捐赠物资，前往C镇，最终返回A镇。此轮换有助于避免收益递减，并保持威胁水平适中。,
JWK-FM-General-Strategyguide-3dc81144-Onceyoucleartheg,"Once you clear the garrison and enter the factory area, a <b>battle will begin</b>. Thanks to your hideout network, friendly fighters should arrive to help even the odds. If your character is killed, you'll be able to quickly respawn at your FOB, grab a vehicle, and return to the battle before it's lost.",清除驻防并进入工厂区域后，将开始一场<b>战斗</b>。凭借你的藏身点网络，友军战士应会赶来支援，平衡战局。若角色死亡，可快速在FOB重生，取车返回战场。,
JWK-FM-General-Strategyguide-454dfb36-Nowyourereadytoc,"Now you're ready to capture an <b>enemy factory</b>. Choose one near your FOB, or establish a new one. Make sure it's stocked with weapons, ammunition, and medical items - either bring them manually or provide enough supplies so they can be purchased from the armory, medical tent, or other facilities. Set up a garage and park at least two vehicles. Whether you're playing solo or with others, you can also build a living area to command a squad of recruits during the assault.",现在，你已准备好夺取<b>敌方工厂</b>。选择靠近FOB的工厂，或建立新的。确保其储备有武器、弹药和医疗物资--可手动运送，或提供足够物资以便从军械库、医疗帐篷或其他设施购买。建立车库并停放至少两辆车辆。无论单人还是多人游戏，你还可以建造居住区以指挥小队进行突袭。,
JWK-FM-General-Strategyguide-5f38e30a-Onceyouhaveastea,"Once you have a steady surplus of supplies, you can start taking over towns and military bases using the same process - ultimately leading to the <b>liberation of all territories and victory in the campaign</b>.",当你拥有稳定的物资盈余后，可按相同流程接管城镇和军事基地--最终实现<b>解放所有领土</b>并<b>赢得战役胜利</b>。,
JWK-FM-General-Strategyguide-5f8f9bac-Everynewhideoutw,"Every new hideout will make your life a little easier - reducing travel time to resupply, pick up posters, or report mission progress. Once your hideouts are established, stock them with supplies, including your <b>HQ</b>. Resupplied hideouts enable the resistance to dispatch fighters who can assist in capturing key points of interest.",每新增一个藏身点都会让你的行动更轻松--减少补给、取海报或报告任务进度的路程。一旦藏身点建立，补充物资，包括你的<b>HQ</b>。补给充足的藏身点可让抵抗组织派遣战士协助夺取关键点。,
JWK-FM-General-Strategyguide-78fb8bcf-Startbycompletin,"Start by completing the <b>introductory storyline</b>. By the end of it, you should have established your first <b>FOB</b> and learned how to earn money by collecting enemy <b>dogtags</b>, as well as how to raise support by hanging <b>propaganda posters</b>.",首先完成<b>入门剧情</b>。完成后，你应建立第一个<b>FOB</b>并学会通过收集敌方<b>身份牌</b>赚钱，以及如何通过张贴<b>宣传海报</b>提高支持度。,
JWK-FM-General-Strategyguide-Title,Strategy guide,战略指南,
JWK-FM-General-Strategyguide-b3e38570-Placingpostersan,"Placing posters and talking to people may not be enough in towns with larger populations. The most effective method is <b>donating supplies</b>, which at this point can be obtained in one of the following ways:<br/>- <b>Purchase with money at ports</b>: Earn money by turning in dogtags, completing resistance missions, or selling loot at shops.<br/>- <b>Raid an enemy factory</b>: Go in guns blazing, or infiltrate undercover and casually drive off with the cargo.<br/>- <b>Ambush enemy transports</b>: Enemy trucks may carry varying amounts of supplies.<br/>- <b>Loot enemy checkpoints</b>: Occasionally, you may find a pile of supplies nearby.",在人口较多的城镇，仅靠张贴海报和交谈可能不足。最有效的方法是<b>捐赠物资</b>，此时可通过以下方式获得：<br/>- <b>在港口用金钱购买</b>：通过上缴身份牌、完成抵抗任务或在商店出售战利品赚取金钱。<br/>- <b>突袭敌方工厂</b>：全力开火突入，或潜入伪装悄悄带走货物。<br/>- <b>伏击敌方运输</b>：敌方卡车可能携带不同数量的物资。<br/>- <b>掠夺敌方检查站</b>：偶尔可在附近找到一堆物资。,
JWK-FM-General-Strategyguide-c064ff76-Proceedtothefact,"Proceed to the factory and clear the <b>enemy garrison</b>. You'll likely face heavy resistance, but you can tackle it in stages. If you're playing solo, consider using a sniper rifle to harass enemies from a distance, frequently changing position to avoid detection. In other situations, a frontal assault with AI squadmates may be effective.",,
JWK-FM-General-Strategyguide-f56ffbd1-Inthemeantimecon,"In the meantime, consider capturing <b>radio and radar sites</b>, which will help you consolidate your control over territory. This makes traveling safer, as enemy patrols will only appear in zones still under their control.",与此同时，可考虑占领<b>无线电和雷达站点</b>，帮助巩固对领土的控制。这使得旅行更安全，因为敌方巡逻仅会出现在仍受其控制的区域。,
JWK-FM-General-Tips-0b3690c5-Makesuretohaveat,"Make sure to have at least one dose of epinephrine on you. It can be self-administered if you get downed, which is crucial for lone wolves.",确保随身携带至少一剂肾上腺素。如果你被击倒，它可以自我注射，对于独行侠来说至关重要。,
JWK-FM-General-Tips-1b2502ae-Bloodiedclothesw,"Bloodied clothes will make you wanted on sight. If your clothes are bloodied, you will see a hint on the inventory screen. Go swimming in the ocean or a lake to clean the clothes.",,
JWK-FM-General-Tips-1b495196-Donotgetintoafig,"Do not get into a fight if you don't have a way out. Situation usually escalates very quickly and you may find yourself surrounded and overwhelmed, even if you had the upper hand at the start. Have an exit strategy and don't be afraid to break contact. You can always come later and try again.",如果没有撤退路线，不要轻易进入战斗。局势通常会迅速升级，即使一开始占优势，也可能被包围和压制。制定撤退策略，不要害怕脱离接触。你可以稍后再回来尝试。,
JWK-FM-General-Tips-45321b3b-Youcanusepublicp,"You can use public payphones to report resistance activity and lure the enemy into an ambush, or provoke a battle.",你可以使用公共电话亭报告抵抗活动，引诱敌人入陷阱，或挑起战斗。,
JWK-FM-General-Tips-59cd876f-Youcanalsosteals,"You can also steal supplies from an enemy factory without capturing it. Likewise, create distraction, drive up in an enemy cargo truck while disguised, load supplies and get away quickly!",你也可以在不占领敌方工厂的情况下偷取物资。同样，可以制造干扰，伪装成敌方身份开着敌方货车载运物资并快速撤离！,
JWK-FM-General-Tips-60485557-Youcanpurchaseci,"You can purchase civilian clothes in a clothing shop. It may be useful to store a few sets at your military base, so you can disguise as a civilian after respawning.",你可以在服装店购买平民衣物。将几套衣服存放在你的军事基地可能会很有用，这样在重生后你可以伪装成平民。,
JWK-FM-General-Tips-6b41d07f-Youcancaptureene,"You can capture enemy APCs or helicopters in the early game. Scout the location and ask for distraction at the other side of the enemy compound. Disguise yourself in enemy uniform to enter the illegal zone freely and hijack the vehicle, while everyone's attention is elsewhere.",你可以在游戏早期捕获敌方装甲运兵车（APC）或直升机。先侦查目标位置，然后请求在敌方基地另一侧制造干扰。穿上敌方制服进入非法区域，自由接近并劫持车辆，同时确保其他人注意力集中在别处。,
JWK-FM-General-Tips-80dcc867-Beforetryingtoca,"Before trying to capture an enemy base, build a FOB nearby and stock it with resources to respawn there. Place a garage and assign a vehicle that will act as a taxi. Even if your entire squad dies and the vehicle stays left on the battlefield, you will be able to recover it remotely from the FOB. In this manner you will be able to deliver reinforcements sustainably.",在尝试夺取敌方基地前，在附近建立FOB并储备重生所需物资。放置车库并分配一辆车辆作为交通工具。即使整个小队阵亡且车辆留在战场上，你仍可从FOB远程取回。如此，你将能够持续派遣增援。,
