Id,Source,Translation,Comment
JWK-FM-Gameplay-Money-dc3800b7-Youcanselectthec,You can select the currency used in your run during game setup. Selected currency format has no effect on the gameplay and is purely a cosmetic/role-playing change.,"Вы можете выбрать валюту, используемую в вашем прохождении, во время настройки игры. Выбранный формат валюты не влияет на геймплей и является чисто косметическим/ролевым изменением.",
JWK-FM-Gameplay-Money-f76891d6-Transferring,Transferring,Передача,
JWK-FM-Gameplay-Ownership-006d84b1-Toacquireownersh,"To acquire ownership over an item, it must have no prior owner. In that case, you will see a <b>Claim ownership</b> action on the item. Just use it to claim the item as your own. If you are placing objects and the object can be owned, you will automatically claim ownership over it.","Чтобы приобрести владение над предметом, у него не должно быть предыдущего владельца. В таком случае вы увидите действие <b>Заявить владение</b> на предмете. Просто используйте его, чтобы заявить собственность над предметом. Если вы размещаете объект и объект имеют функцию принадлежности, вы автоматически заявите владение над ним.",
JWK-FM-Gameplay-Ownership-018bb400-Variousitemsinth,"Various items in the world can be <b>owned by freedom fighters</b> - such as containers placed in operating bases and vehicles found in the world. The <b>owner</b> can lock the item, restricting other players' access. Both lock state and ownership is persisted. This is useful if you want to keep your personal belongings secure, or make sure no reckless driver hijacks your valuable vehicle at a resistance base.","Различные предметы в мире могут <b>принадлежать</b> конкретным <b>борцам за свободу</b> - например, контейнеры, размещенные в операционных базах, и транспортные средства, найденные в мире. <b>Владелец</b> может заблокировать предмет, ограничивая доступ другим игрокам. Как состояние блокировки, так и владение сохраняются. Это полезно, если вы хотите сохранить свои личные вещи в безопасности или убедиться, что никакой безрассудный водитель не угоняет ваш ценный автомобиль на базе сопротивления.",
JWK-FM-Gameplay-Ownership-31337544-Somevehiclesdoor,"Some vehicles, doors or containers cannot be opened even with a lockpick.","Некоторые машины, двери и контейнеры не могут быть разблокированы даже с помощью отмычки",
JWK-FM-Gameplay-Ownership-4413969f-Management,Management,Управление,
JWK-FM-Gameplay-Ownership-6b5fcdfe-Manydoorscanbeop,"Many doors can be opened if you know the right people - or... have the right tools. If you're not much of a social person, you can purchase the latter from resistance members.","Многие двери могут быть открыты при знакомстве с правильными людьми - или... приобладанием нужного инструмента. Если вы не такой уж социальный человек, вы можете приобристи последнее у членов сопротивления.",
JWK-FM-Gameplay-Ownership-773b1dfe-Sometimesyoumaya,"Sometimes you may also want to pass the ownership to another player, for example if you are building containers for your squad. In that case you can use <b>Abandon ownership</b> action to release the item. Afterwards, it can be claimed by any other player. Abandoning the item will also automatically unlock it.","Иногда вы также можете захотеть передать владение другому игроку, например, если вы строите контейнеры для своего отряда. В этом случае вы можете использовать действие <b>Отказаться от владения</b>, чтобы освободить предмет. После этого он может быть заявлен любым другим игроком. Отказ от предмета также автоматически разблокирует его.",
JWK-FM-Gameplay-Ownership-Title,Ownership,Принадлежность,
JWK-FM-Gameplay-Ownership-c682b645-Tobeginthelockpi,"To begin, the lockpick must be equipped in hand. Be careful, as lockpicks are illegal to carry, and using them will make you wanted or break your disguise. The lockpicking action takes a few seconds to complete, and you may not succeed on your first try. A lockpick may also break during the process, so it's best to carry a few of them.","Для начала, возьмите отмычку в руки. Будьте осторожны, так как отмычки незаконны, и их использование сделает вас разыскиваемым или разрушит ваше прикрытие. Взлом замка занимает несколько секунд, и вам может не удастся это с первого раза. Также отмычка может сломаться в процессе, поэтому лучше иметь при себе несколько штук.",
JWK-FM-Gameplay-Radialmenu-25a25738-Basicfeaturesava,"<b>Basic features available via the radial menu include:</b><br/>- Accessing <b>journal</b>, containing details about your current tasks<br/>- Accessing <b>campaign progress</b> menu, which lists your high-level objectives required to win the uprising<br/>- <b>Transferring money</b> to nearby <b>freedom fighters</b><br/>- Accessing placing and construction menus<br/>- Accessing <b>placing</b> and <b>construction</b> menus","<b>Базовые функции, доступные через радиальное меню, включают:</b><br/>- Доступ к <b>журналу</b>, содержащему информацию о ваших текущих задачах<br/>- Доступ к меню <b>прогресса кампании</b>, где перечислены ваши высокоуровневые цели, необходимые для победы в восстании<br/>- <b>Перевод денег</b> ближайшим <b>борцам за свободу</b><br/>- Доступ к меню размещения и строительства<br/>- Доступ к меню <b>размещения</b> и <b>строительства</b>",
JWK-FM-Gameplay-Radialmenu-Title,Radial menu,Радиальное меню,
JWK-FM-Gameplay-Radialmenu-e30ccca2-Opentheradialmen,"Open the radial menu by pressing <b>J</b> to access various features specific to *Freedom Fighters*. This menu is context-aware, which means the options available within the menu may depend on your character state, objects in your vicinity, equipped tools and other. When additional options are available, you will usually see an on-screen prompt in the lower part of your screen.","Откройте радиальное меню, нажав <b>J</b>, для доступа к различным функциям режима *Freedom Fighters*. Это меню учитывает контекст, что означает, что доступные в нем опции могут зависеть от состояния вашего персонажа, объектов в вашей близости, оснащенных инструментов и других факторов. Когда доступны дополнительные опции, вы обычно увидите подсказку на экране в нижней части экрана.",
JWK-FM-Gameplay-Radio-13458bcc-Youcanuseanyhand,"You can use any handheld radio to communicate with the resistance. To do so, you must equip the radio in hand and interact with it using the <b>radial menu</b>. You will see a call to action when the interaction is available. Remember to turn the radio on and tune it to required frequency. You also need to be within range of a controlled radio site.","Вы можете использовать любой портативный радиоприемник для связи с сопротивлением. Для этого вы должны экипировать радио в руку и взаимодействовать с ним, используя <b>радиальное меню</b>. Вы увидите контекстную кнопку, если взаимодействие доступно. Не забудьте включить радио и настроить его на требуемую частоту. Вам также нужно находиться в пределах досягаемости контролируемой радиовышки.",
JWK-FM-Gameplay-Radio-Title,Radio,Радио,
JWK-FM-Gameplay-Respawn-0b386139-Towns,Towns,Города,
JWK-FM-Gameplay-Respawn-0f591aee-Afterjoiningthef,"After joining the fight for the first time, or after an unfortunate death, the player will be faced with the <b>deployment map tool</b>. In this view, they can select the respawn location they wish to use. If there is no location available, the player has to wait until remaining players reenable respawn availability. If there are no remaining players alive, the campaign will fail.","После присоединения к борьбе в первый раз или неудачной смерти игрок столкнется с <b>инструментом развертывания на карте</b>. В этом режиме они могут выбрать желаемое место возрождения. Если доступного места нет, игрок должен ждать, пока оставшиеся игроки не восстановят лимит возрождения. Если нет оставшихся живых игроков, кампания потерпит неудачу.",
JWK-FM-Gameplay-Respawn-1ae64749-Tospawninatownth,"To spawn in a town, there must be at least one <b>supporter</b> in the local population. By spawning, the player takes control of a civilian character that is taken away from the supporters amount. Town population is not affected by this.","Чтобы возродиться в городе, должно быть по крайней мере один <b>сторонник</b> в местном населении. При возрождении игрок берет под контроль гражданского персонажа, который изымается из общего числа сторонников. Население города остаётся неизменным.",
JWK-FM-Gameplay-Respawn-4b5620b6-Spawningatoperat,"Spawning at <b>operating bases</b> consumes a certain amount of resources, depending on the <b>operating base</b> type. Respawn cost, along with available resources at the base, is always shown in the <b>deployment map tool</b>.",Возрождение на <b>операционных базах</b> потребляет определенное количество ресурсов в зависимости от типа <b>операционной базы</b>. Стоимость возрождения вместе с доступными ресурсами на базе всегда отображается в <b>инструменте карты развертывания</b>.,
JWK-FM-Gameplay-Respawn-8ddf3d73-Operatingbases,Operating bases,Операционные базы,
JWK-FM-Gameplay-Respawn-906dc6ea-Spawnedcharacter,Spawned character will have a mix of resistance clothes and no equipment at all.,Возрожденный персонаж будет иметь смесь одежды сопротивления и никакого оборудования вообще.,
JWK-FM-Gameplay-Respawn-9d2e62ef-Spawnedcharacter,"Spawned character will have civilian clothes, a basic handgun, a map and some bag.","Возрожденный персонаж будет иметь гражданскую одежду, базовый пистолет, карту и гражданскую сумку.",
JWK-FM-Gameplay-Respawn-Title,Respawn,Респавн,
JWK-FM-Gameplay-Resting-08bd2eb2-Healing,Healing,Лечение,
JWK-FM-Gameplay-Resting-0a142ed0-Youcanusemostbed,"You can use most beds found in the world to <b>rest</b>. Resting advances time, which is useful if you want to skip night-time or, to the contrary, you want to carry out an assault in the dark.","Вы можете использовать большинство кроватей, найденных в мире, чтобы <b>отдохнуть</b>. Отдых ускоряет время, что полезно, если вы хотите пропустить ночь или хотите провести атаку в темноте.",
JWK-FM-Gameplay-Resting-1d960dec-AdditionallyChar,"Additionally:<br/>- Character cannot be <b>wanted</b><br/>- If character is in <b>combat attire</b>, there cannot be enemies nearby<br/>- Bed cannot be in <b>illegal area</b>","Кроме того:<br/>- Персонаж не должен быть <b>разыскиваемым</b><br/>- Если персонаж находится в <b>боевой форме</b>, поблизости не должно быть врагов<br/>- Кровать не может находиться в <b>нелегальной зоне</b>",
JWK-FM-Gameplay-Resting-28bffe0d-Torestyouhavetoi,"To rest, you have to interact with a bed and select resting duration in the menu. In multiplayer, all players spawned in-world need to get near beds and confirm their readiness to rest. It is not possible to change planned rest duration while players are waiting. To do so, all players must cancel their readiness (or exit resting menu), which will clear currently planned rest.","Чтобы отдохнуть, вы должны взаимодействовать с кроватью и выбрать продолжительность отдыха в меню. В мультиплеере все игроки, возрожденные в мире, должны подойти к кроватям и подтвердить свою готовность к отдыху. Невозможно изменить запланированную продолжительность отдыха, пока игроки ждут. Для этого все игроки должны отменить свою готовность (или выйти из меню отдыха), что очистит текущий запланированный отдых.",
JWK-FM-Gameplay-Resting-540d93e8-Dependingonyourd,"Depending on your difficulty settings, resting may heal player characters. Damage is healed in full, independently of the rest duration.","В зависимости от ваших настроек сложности, отдых может лечить игровых персонажей. Урон лечится полностью, независимо от продолжительности отдыха.",
JWK-FM-Gameplay-Resting-55b14b8e-Onceallrequiredp,"Once all required players are ready, a timelapse will occur, fast-forwarding by the selected duration.","Как только все необходимые игроки готовы, произойдет ускорение времени, перематывая на выбранную продолжительность.",
JWK-FM-Gameplay-Resting-688f7a52-Requirements,Requirements,Требования,
JWK-FM-Gameplay-Resting-83c2e8a8-Eachplayerneedst,Each player needs to have a <b>wristwatch</b> in order to wake up at the planned time.,"Каждому игроку нужно иметь <b>наручные часы</b>, чтобы проснуться в запланированное время.",
JWK-FM-Gameplay-Resting-Title,Resting,Отдых,
JWK-FM-Gameplay-Title,Gameplay,Геймплей,
JWK-FM-Gameplay-Undercover-1c1d09e1-Placingexplosive,Placing explosives or throwing away military gear on the ground will blow your cover.,,
JWK-FM-Gameplay-Undercover-296dcf24-Usingvehicleswit,Using vehicles without an explicit permission is not allowed. Interacting with parked enemy vehicles will instantly give you away.,,
JWK-FM-Gameplay-Undercover-560c21f4-Breakingthecover,Breaking the cover,,
JWK-FM-Gameplay-Undercover-5a2bd755-Havingbloodiedun,Having bloodied uniform will make you suspicious and won't allow to enter disguised state.,,
JWK-FM-Gameplay-Undercover-87d9fe0f-Manyactivitieswi,Many activities will make you suspicious and break your cover.,,
JWK-FM-Gameplay-Undercover-89a57bb0-Dependingonyourd,"Depending on your difficulty settings, you will see a <b>status icon</b> when your character is undercover.","В зависимости от ваших настроек сложности, вы увидите значок статуса, когда ваш персонаж находится под прикрытием.",
JWK-FM-Gameplay-Undercover-9f9768ef-Likewisearandoms,"Likewise, a random soldier is not just allowed to take supplies as they please. Interacting with supply storages will make you wanted.",,
JWK-FM-Gameplay-Undercover-Title,Undercover,Под прикрытием,
JWK-FM-Gameplay-Undercover-ad707e76-Bywearingcomplet,"By wearing complete enemy uniform your character can go <b>undercover</b>. In this state, you can enter <b>illegal areas</b>, openly carry weapons (if the weapon belongs to the enemy faction), and drive enemy vehicles without attracting attention. The cover can be blown if you act suspiciously or open fire.","Надев полную вражескую униформу, ваш персонаж может пойти <b>под прикрытием</b>. В этом состоянии вы можете входить в запрещенные зоны, открыто носить оружие (если оружие принадлежит вражеской фракции) и управлять вражескими транспортными средствами, не привлекая внимания. Прикрытие может быть раскрыто, если вы действуете подозрительно или открываете огонь.",
JWK-FM-Gameplay-Undercover-ea4418c5-Keepinmindthatbe,Keep in mind that being in disguise will trick other resistance members as well. You will be shot at by friendlies if you are seen in disguise.,,
JWK-FM-General-Difficultysettings-1c48f8f3-Presets,Presets,Предустановки,
JWK-FM-General-Difficultysettings-2243e7c5-Ifyouareanadmini,"If you are an administrator, you can access the difficulty settings interface during playthrough by accessing the FF admin menu (through the base game's pause menu).",,
JWK-FM-General-Difficultysettings-47058037-Someoptionscanno,"Some options cannot be changed after the game has been started, so attempting to select a preset at runtime will always result in the preset switching to <b>Custom</b>. That's because FF will apply all possible settings from your preset of choice, while leaving unchangeable ones at their original values, resulting in a custom set.",,
JWK-FM-General-Difficultysettings-4bf25a49-Whenstartinganew,"When starting a new game, you can modify various settings to adjust the difficulty and mechanics to your play style. Although these are collectively called difficulty settings, some of the choices are rather a matter of preference. Almost all of the settings can be changed at any point later during the playthrough.","При начале новой игры вы можете изменить различные настройки, чтобы подстроить сложность и механику под свой стиль игры. Хотя все это называется настройками сложности, некоторые из параметров скорее являются вопросом предпочтений. Почти все настройки могут быть изменены в любой момент в процессе игры.",
JWK-FM-General-Difficultysettings-9d638641-Bydefaultregular,"By default, regular players can access the difficulty settings interface in a read-only mode to inspect the settings selected, also via the pause menu. This can be turned off in the miscellaneous section of the settings.",,
JWK-FM-General-Difficultysettings-Title,Difficulty settings,Настройки сложности,
JWK-FM-General-Difficultysettings-d1b0e7f9-Youcanquicklycha,"You can quickly change all settings by selecting one of the predefined presets. Selecting a preset does not prevent you from adjusting the settings further - if you change any of the options, the preset selector will automatically switch to <b>Custom</b>, retaining all other settings from the preset. This way you can use any of the presets as a starting point.","Вы можете быстро изменить все настройки, выбрав один из предустановленных шаблонов. Выбор шаблона не мешает вам изменять настройки дальше - если вы измените любой из параметров, селектор шаблонов автоматически переключится на <b>Настраиваемая</b>, сохранив все остальные настройки из шаблона. Таким образом, вы можете использовать любой из шаблонов в качестве отправной точки.",
JWK-FM-General-Difficultysettings-eae24d1e-Ifthisisyourfirs,"If this is your first playthrough, we recommend using <b>Normal</b> preset to experience a balanced gameplay the way it was envisioned.","Если это ваше первое прохождение, мы рекомендуем использовать шаблон <b>Обычный</b>, чтобы насладиться сбалансированным игровым процессом, с оригинальной задумкой автора.",
JWK-FM-General-Gamemaster-08b1c362-Youcanediteachpl,You can edit each player's money balance and heat level by accessing their character attributes via the GM interface.,"Вы можете изменить баланс денег и уровень розыска каждого игрока, получив доступ к их атрибутам персонажа через интерфейс GMа.",
JWK-FM-General-Gamemaster-5e41abf4-Spawningunitsorv,"Spawning units or vehicles from factions that are not used by FF (i.e., not assigned to any role in the current campaign) is not supported and may lead to unexpected bugs. Due to certain limitations in the base game, the ability to edit factions and/or issue them custom tasks via the GM is disabled when playing FF.","Создание юнитов или транспортных средств из фракций, которые не используются FF (т.е. не назначены на какую-либо роль в текущей кампании), не поддерживается и может привести к непредвиденным багам. Из-за определённых ограничений в базовой игре возможность редактировать фракции и/или выдавать им пользовательские задания через GMа отключена при игре в FF.",
JWK-FM-General-Gamemaster-Title,Game master,Мастер игры,
JWK-FM-General-Gamemaster-a134dceb-UsingtheGMistypi,Using the GM is typically useful for removing stuck AI characters or clearing road jams. It is safe to remove units spawned by FF.,"Использование GMа обычно полезно для удаления застрявших ИИ или устранения пробок на дорогах. Безопасно удалять юниты, созданные FF.",
JWK-FM-General-Gamemaster-e1ae8d1f-FreedomFightersi,"Freedom Fighters is not specifically designed to be played like a Game Master session, but using the GM is generally safe. Any units or vehicles spawned in the world should not interfere with or break FF, although they may be ignored by some FF functionalities.","Freedom Fighters не предназначена специально для игры в стиле сессии Мастера игры, но использование GMа, как правило, безопасно. Любые юниты или транспортные средства, созданные в мире, не должны мешать или нарушать работу FF, хотя некоторые функции FF могут их игнорировать.",
JWK-FM-General-NewGame-12f43a92-Factions,Factions,Фракции,
JWK-FM-General-NewGame-1ea712a9-Duetomanyadditio,"Due to many additional features, <b>Freedom Fighters</b> is not automatically compatible with modded factions. In the base version, you can play as <b>FIA</b>, and choose between <b>USA</b> and <b>USSR</b> in the roles of allied and enemy factions. Multiple community-made factions are available with addition of extra compatibility mods, so make sure to search through the Arma Reforger Workshop or the relevant Discord community area to download them.",,
JWK-FM-General-NewGame-432ca4f4-Othersettings,Other settings,Другие настройки,
JWK-FM-General-NewGame-6fadf98b-playerfactionthe,"- <b>player faction</b>: the resistance faction. Irregular forces that will use a mix of their own and allied faction equipment.<br/>- <b>enemy faction</b>: the occupier faction. Regular and organized army, controlling all significant points on the map, with no shortage of assets.<br/>- <b>allied faction</b>: external power that supplies the resistance with political and military aid. Not directly present in the world, but the resistance may have access to some of its weapons and vehicles.<br/>- <b>civilian faction</b>: the local population, present in towns and non-military facilities. Depending on world events, specific characters may become supporters of the resistance or occupier forces and become involved.","- <b>фракция игрока</b>: фракция сопротивления. Нерегулярные силы, которые будут использовать смесь собственного и союзного оборудования.<br/>- <b>вражеская фракция</b>: оккупационная фракция. Регулярная и организованная армия, контролирующая все значимые точки на карте, без недостатка активов.<br/>- <b>союзная фракция</b>: внешняя сила, которая снабжает сопротивление политической и военной помощью. Не присутствует напрямую в мире, но сопротивление может иметь доступ к некоторому из ее оружия и транспортных средств.<br/>- <b>гражданская фракция</b>: местное население, присутствующее в городах и невоенных объектах. В зависимости от мировых событий, конкретные персонажи могут стать сторонниками сопротивления или оккупационных сил и вовлечься.",
JWK-FM-General-NewGame-72f97d2c-Setupconfigurati,"<b>Setup configuration cannot be changed</b> after the game has started. If you want to change the factions, you need to start a fresh playthrough. However, almost all difficulty settings can be changed, even when the game is running.",,
JWK-FM-General-NewGame-8b5610f6-Ifthereisnoadmin,"If there is no administrator present, a short timer will start, after which the game will start automatically with default settings. This prevents unattended servers from being stuck in the pre game screen. That behavior can be disabled in the server configuration file. The timer is stopped if an administrator logs in, so you can take your time to adjust the settings or wait for everyone to join.",,
JWK-FM-General-NewGame-Title,New Game,,
JWK-FM-General-NewGame-adb038dd-Youcanalsochange,"You can also change the displayed format of the ingame currency to your liking. This is a purely cosmetic feature and has no impact on the actual gameplay mechanics. By default, Arland and Everon scenarios use <b>tollars</b> (Ŧ), which is the canon currency on Everon, while Kolguyev scenario defaults to roubles.",,
JWK-FM-General-NewGame-caa7c4ea-Whetheryoulaunch,"Whether you launch via single player scenario, host a local server or set up a dedicated server, new <b>Freedom Fighters</b> game is started using an ingame UI. All three playing methods are supported. Moreover, you can freely switch between single player and a locally hosted server - your campaign progres will carry over seamlessly.","Независимо от того, запускаете ли вы через одиночный сценарий, хостите локальный сервер или настраиваете выделенный сервер, новая игра <b>Freedom Fighters</b> запускается с использованием внутриигрового интерфейса. Поддерживаются все три способа игры. Более того, вы можете свободно переключаться между одиночной игрой и локально размещенным сервером - ваш прогресс кампании будет переноситься бесшовно.",
JWK-FM-General-NewGame-d064b2d0-Pregame,Pre game,До игры,
JWK-FM-General-NewGame-f2ad1b21-Ifthereisnosaved,"If there is no saved data present, all joining players will see a <b>pre game</b> screen. At this point, an administrator is able to adjust the setup and difficulty settings. If you are connecting to a dedicated server, you need to log in with a chat command first. If you are running single player or hosting locally, you are automatically granted the administrator privileges.",,
JWK-FM-General-Savingandpersistence-118b3297-Character,Character,Персонаж,
JWK-FM-General-Savingandpersistence-83e5f857-Vehiclesfoundint,"Vehicles found in the world are not persistent by default - regardless whether you capture them on the go, or hijack from a parking spot. To preserve a vehicle during save/load, you have to assign it to a parking spot in a garage or a helipad at a controlled operating base.","Транспортные средства, найденные в мире, по умолчанию не сохраняются - независимо от того, захватываете ли вы их на ходу или угоняете с парковочного места. Чтобы сохранить транспортное средство во время сохранения/загрузки, вы должны назначить его на парковочное место в <b>гараже</b> или <b>вертодроме</b> на контролируемой <b>операционной базе</b>.",
JWK-FM-General-Savingandpersistence-8f375cd3-FreedomFightersi,"<b>Freedom Fighters</b> is a semi-persistent scenario, which means that overall game progress is saved, but not the exact state of the world. Global save is performed periodically every 10 minutes to protect players from losing progress due to a fatal crash, and on every server exit (or closing the game in single player). In multiplayer, the player profile is saved on player disconnect.","Freedom Fighters - это полупостоянный сценарий, что означает, что общий игровой прогресс сохраняется, но не точное состояние мира. Глобальное сохранение выполняется периодически каждые 10 минут для защиты игроков от потери прогресса из-за фатального сбоя, и при каждом выходе с сервера (или закрытии игры в одиночной игре). В мультиплеере профиль игрока сохраняется при отключении игрока.",
JWK-FM-General-Savingandpersistence-Title,Saving and persistence,Сохранение,
JWK-FM-General-Savingandpersistence-a038584a-Ifyourcharacterd,"If your character dies, their body will be persisted after you disconnect or exit, enabling you to return to it. But if you lose your next character, the previous body will be removed - only the last body is preserved.","Если ваш персонаж умирает, его тело будет сохранено после вашего отключения или выхода, что позволит вам вернуться к нему. Но если вы потеряете следующего персонажа, предыдущее тело будет удалено - сохраняется только последнее тело.",
JWK-FM-General-Savingandpersistence-a1d9ffc4-Thismeansthateve,"This means that every fight counts and you can effectively clear garrisons by war of attrition, small chunks at a time.","Это означает, что каждый бой имеет значение, и вы можете эффективно очищать гарнизоны войной на истощение, небольшими частями за раз.",
JWK-FM-General-Savingandpersistence-a4293751-Claimingownershi,Claiming ownership of a vehicle does not affect its persistence.,Заявка на владения техникой не влияет на её сохранение в мире.,
JWK-FM-General-Savingandpersistence-aed4709b-YourAIsubordinat,Your AI subordinates are saved with your character. In multiplayer they will join and leave the server with you.,Ваши ИИ-подчиненные сохраняются вместе с вашим персонажем. В мультиплеере они будут присоединяться и покидать сервер вместе с вами.,
JWK-FM-General-Savingandpersistence-b7bf73a2-Enemies,Enemies,Враги,
JWK-FM-General-Savingandpersistence-c8db22d9-Vehiclesthatarep,Vehicles that are parked in camps and operating bases are persisted even if they are not assigned to a parking spot.,"Транспортные средства, припаркованные в лагерях и на действующих базах, сохраняются даже если они не закреплены за парковочным местом.",
JWK-FM-General-Savingandpersistence-ce9c1cd5-Ifyouabandonaveh,"If you abandon a vehicle in the world and get sufficiently far away, it may be gone once you get back! Assigning the vehicle to a parking spot also prevents this. Additionally, you will be able to recover the vehicle from far away.","Если вы бросите транспорт в мире и уйдете достаточно далеко, он может исчезнуть к вашему возвращению, когда вы вернетесь! Назначение транспортного средства на парковочное место также предотвращает исчезновение. Дополнительно, вы сможете вернуть назначенное транспортное средство издалека.",
JWK-FM-General-Savingandpersistence-d103dd3c-Yourcharacterpos,"Your character position and inventory is fully saved. On return you will spawn at the same location you have exited, so make sure to exit the game while in a safe location!","Позиция и инвентарь вашего персонажа полностью сохраняются. При возвращении вы возродитесь в том же месте, где вышли, поэтому убедитесь, что выходите из игры, находясь в безопасном месте!",
JWK-FM-General-Savingandpersistence-e6b80bac-Vehicles,Vehicles,Транспортные средства,
JWK-FM-General-Savingandpersistence-fe39bf22-Specificenemycha,"Specific enemy characters are not saved, so if you exit the game while surrounded by enemies, they will be gone after you load the game. Garrison compositions are however saved, which means if you attack a place of interest and eliminate a single enemy, that specific character will not automatically reappear. If you clear a location, but do not capture it, it will remain empty after the load - of course, unless enemy reinforcements arrive!","Конкретные вражеские персонажи не сохраняются, поэтому если вы выходите из игры, окруженные врагами, они исчезнут после загрузки игры. Однако составы гарнизонов сохраняются, что означает, что если вы атакуете место интереса и устраняете одного врага, этот конкретный персонаж не появится автоматически снова. Если вы очистите локацию, но не захватите ее, она останется пустой после загрузки - конечно, если не прибудут вражеские подкрепления!",
JWK-FM-General-Strategyguide-348b92c1-Gettingsuppliesb,"Getting supplies becomes much easier once you've captured your first factory. It will passively produce new supplies each day, which you can transport to your FOBs, hideouts, or donate to towns. Factories continue production even when you skip time by resting in beds, so you can use this mechanism at moments of downtime. You should now focus on capturing additional factories to maximize your <b>production throughput</b>.","Получение припасов становится гораздо проще, как только вы захватите свой первый завод. Он будет пассивно производить новые припасы каждый день, которые вы можете транспортировать на свои ФОБы, в укрытия или пожертвовать городам. Заводы продолжают производство даже когда вы пропускаете время, отдыхая в кроватях, поэтому вы можете использовать этот механизм в периоды простоя. Теперь вам следует сосредоточиться на захвате дополнительных заводов, чтобы максимизировать вашу <b>производственную мощность</b>.",
JWK-FM-General-Strategyguide-3a3c2e16-Yournextpriority,"Your next priority should be to <b>establish a network of hideouts</b> across all towns. To do this, you need to increase support in each of them. Don't focus on a single location - instead, spread your efforts: hang posters in town A, donate supplies in town B, move on to town C, and eventually return to A. This rotation helps avoid diminishing returns and keeps the threat level moderately low.","Вашим следующим приоритетом должно стать <b>создание сети укрытий</b> во всех городах. Для этого вам необходимо увеличить уровень поддержки в каждом из них. Не сосредотачивайтесь на одном месте - вместо этого распределяйте свои усилия: развешивайте плакаты в городе A, жертвуйте припасы в городе B, переходите к городу C и в конечном итоге возвращайтесь к A. Эта ротация помогает избежать убывающей отдачи и поддерживает уровень угрозы на умеренно низком уровне.",
JWK-FM-General-Strategyguide-3dc81144-Onceyoucleartheg,"Once you clear the garrison and enter the factory area, a <b>battle will begin</b>. Thanks to your hideout network, friendly fighters should arrive to help even the odds. If your character is killed, you'll be able to quickly respawn at your FOB, grab a vehicle, and return to the battle before it's lost.","Как только вы зачистите гарнизон и войдете на территорию завода, <b>начнется битва</b>. Благодаря вашей сети укрытий, союзные бойцы должны прибыть, чтобы помочь уравнять шансы. Если ваш персонаж будет убит, вы сможете быстро возродиться на своём ФОБе, взять транспортное средство и вернуться к битве, прежде чем она будет проиграна.",
JWK-FM-General-Strategyguide-454dfb36-Nowyourereadytoc,"Now you're ready to capture an <b>enemy factory</b>. Choose one near your FOB, or establish a new one. Make sure it's stocked with weapons, ammunition, and medical items - either bring them manually or provide enough supplies so they can be purchased from the armory, medical tent, or other facilities. Set up a garage and park at least two vehicles. Whether you're playing solo or with others, you can also build a living area to command a squad of recruits during the assault.","Теперь вы готовы захватить <b>вражеский завод</b>. Выберите завод рядом с вашим ФОБом или создайте новую рядом с целью. Убедитесь, что укрытие снабжено оружием, боеприпасами и медикаментами - либо принесите их вручную, либо предоставьте достаточно ресурсов, чтобы их можно было купить в арсенале, медицинском шатре или других объектах. Организуйте гараж и припаркуйте как минимум два транспортных средства. Независимо от того, играете ли вы в одиночку или с другими, вы также можете построить жилую зону, чтобы командовать отрядом новобранцев во время штурма.",
JWK-FM-General-Strategyguide-5f38e30a-Onceyouhaveastea,"Once you have a steady surplus of supplies, you can start taking over towns and military bases using the same process - ultimately leading to the <b>liberation of all territories and victory in the campaign</b>.","Когда у вас будет стабильный излишек припасов, вы сможете начать захватывать города и военные базы, используя тот же процесс - что в конечном итоге приведет к <b>освобождению всех территорий и победе в кампании</b>.",
JWK-FM-General-Strategyguide-5f8f9bac-Everynewhideoutw,"Every new hideout will make your life a little easier - reducing travel time to resupply, pick up posters, or report mission progress. Once your hideouts are established, stock them with supplies, including your <b>HQ</b>. Resupplied hideouts enable the resistance to dispatch fighters who can assist in capturing key points of interest.","Каждое новое укрытие немного упростит вашу жизнь - сократит время на поездки для пополнения припасов, получение плакатов или отчета о ходе миссии. Как только ваши укрытия будут созданы, запасите их припасами, включая ваш <b>штаб</b>. Укомплектованные укрытия позволяют сопротивлению направлять бойцов, которые могут помочь в захвате ключевых точек интереса.",
